Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1094.149,1,NaN,NaN,NaN,0
1096.085,2,0,1,0.0465280225589048,1
1096.664,2,1.3,5,1.27106097990817,1
1097.007,2,2,7,1.99647514980614,1
1097.493,2,3,10,3.02432146633747,1
1097.619,2,3.3,11,3.29080014099376,1
1097.965,3,0,1,0.02294729293632,1
1098.545,3,1.3,5,1.27070634636082,1
1098.865,3,2,7,1.95912513445678,1
1099.348,3,3,10,2.99820724273921,1
1099.472,3,3.3,11,3.2649695231265,1
1099.813,4,0,1,-0.00146627565962276,1
1100.396,4,1.3,5,1.28079178885627,1
1100.724,4,2,7,2.00219941348968,1
1101.185,4,3,10,3.0161290322581,1
1101.637,5,0,1,0.0102507779609172,1
1102.229,5,1.3,5,1.31063518213456,1
1102.548,5,2,7,2.01134907559955,1
1103.004,5,3,10,3.01299652205725,1
1103.469,6,0,1,0.0353982300885183,1
1104.039,6,1.3,5,1.32329128224441,1
1104.348,6,2,7,2.02146488420261,1
1104.772,6,3,10,2.97947655808704,1
1105.216,7,0,1,-0.0173519426630776,1
1105.784,7,1.3,5,1.26820067898952,1
1106.104,7,2,7,1.99245567710324,1
1106.553,7,3,10,3.00867597133192,1
1106.993,8,0,1,0.00458190148900939,1
1107.565,8,1.3,5,1.31500572737695,1
1107.875,8,2,7,2.02520045819007,1
1108.295,8,3,10,2.98739977090496,1
1108.731,9,0,1,-0.0136054421770654,1
1109.305,9,1.3,5,1.28798185941047,1
1109.623,9,2,7,2.00907029478462,1
1110.064,9,3,10,3.00907029478475,1
1110.503,10,0,1,0.004660194174647,1
1111.065,10,1.3,5,1.31417475728171,1
1111.379,10,2,7,2.04582524271825,1
1111.793,10,3,10,3.01048543689296,1
1112.221,11,0,1,0.00778058743434479,1
1112.773,11,1.3,5,1.2962458665628,1
1113.099,11,2,7,2.05718731764246,1
1113.515,11,3,10,3.02820462944996,1
1113.937,12,0,1,0.0133595284872709,1
1114.484,12,1.3,5,1.30294695481342,1
1114.807,12,2,7,2.06444007858572,1
1115.215,12,3,10,3.02632612966601,1
1115.631,13,0,1,0.00707755824277527,1
1116.188,13,1.3,5,1.32114420524957,1
1116.493,13,2,7,2.04069595989381,1
1116.908,13,3,10,3.01975818342659,1
1117.319,14,0,1,-0.0106877783275779,1
1117.859,14,1.3,5,1.27184562097961,1
1118.167,14,2,7,2.00336467095485,1
1118.591,14,3,10,3.01039089559606,1
1119.005,15,0,1,-0.00639744102325752,1
1119.552,15,1.3,5,1.30587764894028,1
1119.851,15,2,7,2.02319072371088,1
1120.264,15,3,10,3.01399440223896,1
1120.673,16,0,1,-0.00469483568063966,1
1121.209,16,1.3,5,1.25352112676068,1
1121.528,16,2,7,2.00234741784032,1
1121.949,16,3,10,2.99061032863845,1
1122.377,17,0,1,-0.00480480480523753,1
1122.923,17,1.3,5,1.30690690690662,1
1123.229,17,2,7,2.04204204204187,1
1123.631,17,3,10,3.00780780780776,1
1124.035,18,0,1,-0.0216389501102344,1
1124.579,18,1.3,5,1.2863153676615,1
1124.889,18,2,7,2.03165698256824,1
1125.287,18,3,10,2.98857944299739,1
1125.712,19,0,1,0.0104145804125131,1
1126.247,19,1.3,5,1.2962147005809,1
1126.549,19,2,7,2.0220308431803,1
1126.959,19,3,10,3.00741037452434,1
1127.363,20,0,1,-0.0218446601942113,1
1127.909,20,1.3,5,1.30339805825258,1
1128.213,20,2,7,2.04126213592218,1
1128.601,20,3,10,2.98300970873813,1
1129.015,21,0,1,-0.0121261115599399,1
1129.56,21,1.3,5,1.30962004850439,1
1129.86,21,2,7,2.03718674211788,1
1130.257,21,3,10,3.00000000000028,1
1130.66,22,0,1,-0.0227897039369751,1
1131.199,22,1.3,5,1.29331569844374,1
1131.504,22,2,7,2.03805066639534,1
1131.897,22,3,10,2.99765998575651,1
1132.292,23,0,1,-0.0383900928791883,1
1132.82,23,1.3,5,1.26934984520117,1
1133.116,23,2,7,2.0024767801857,1
1133.517,23,3,10,2.99566563467488,1
1133.912,24,0,1,-0.0257826887663435,1
1134.44,24,1.3,5,1.27071823204409,1
1134.74,24,2,7,2.00736648250443,1
1135.144,24,3,10,2.99938612645782,1
1135.543,25,0,1,-0.0208078335376744,1
1136.073,25,1.3,5,1.27662178702584,1
1136.365,25,2,7,1.99143206854338,1
1136.768,25,3,10,2.97796817625455,1
1137.179,26,0,1,-0.0159754224269364,1
1137.705,26,1.3,5,1.27680491551426,1
1137.999,26,2,7,1.99938556067576,1
1138.396,26,3,10,2.97511520737295,1
1138.809,27,0,1,-0.00982197667313203,1
1139.332,27,1.3,5,1.27440147329659,1
1139.624,27,2,7,1.99140577041122,1
1140.043,27,3,10,3.02025782688732,1
1140.451,28,0,1,0.0222222222222597,1
