Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
864.405,1,NaN,NaN,NaN,0
864.699,1,NaN,NaN,NaN,0
864.904,1,NaN,NaN,NaN,0
865.172,1,NaN,NaN,NaN,0
865.353,1,NaN,NaN,NaN,0
865.616,1,NaN,NaN,NaN,0
865.805,1,NaN,NaN,NaN,0
866.071,1,NaN,NaN,NaN,0
866.259,2,0,1,0.0166158958735787,1
866.524,2,0.6,3,0.603710883411647,1
866.708,2,1,4,1.0113541955135,1
866.967,2,1.6,6,1.58515646635266,1
867.149,2,2,7,1.98836887288829,1
867.427,2,2.6,9,2.60426474660755,1
867.612,2,3,10,3.01412351149252,1
867.881,2,3.6,12,3.61008031016328,1
868.051,3,0,1,-0.013555492798581,1
868.315,3,0.6,3,0.582886190341808,1
868.503,3,1,4,1.00762496469931,1
868.765,3,1.6,6,1.59954815024,1
868.944,3,2,7,2.00395368539951,1
869.213,3,2.6,9,2.61169161253876,1
869.389,3,3,10,3.0093194012991,1
869.653,3,3.6,12,3.60576108443949,1
869.827,4,0,1,-0.00114909508759133,1
870.087,4,0.6,3,0.596380350474009,1
870.269,4,1,4,1.01465096236718,1
870.525,4,1.6,6,1.60298764722779,1
870.696,4,2,7,1.99597816719343,1
870.951,4,2.6,9,2.58201666187886,1
871.127,4,3,10,2.98649813272041,1
871.392,4,3.6,12,3.59551852915845,1
871.561,5,0,1,-0.0162271805272631,1
871.816,5,0.6,3,0.574905824398831,1
871.999,5,1,4,0.999130686757548,1
872.249,5,1.6,6,1.57867284844981,1
872.421,5,2,7,1.97739785569414,1
872.676,5,2.6,9,2.56853086062024,1
872.861,5,3,10,2.99739206027238,1
873.121,5,3.6,12,3.60011590843231,1
873.284,6,0,1,-0.0215541690300696,1
873.555,6,0.6,3,0.593306863301117,1
873.737,6,1,4,1.00623936471921,1
874.015,6,1.6,6,1.63698241633585,1
874.18,6,2,7,2.0113442994895,1
874.441,6,2.6,9,2.60351673284195,1
874.619,6,3,10,3.00737379466839,1
874.891,6,3.6,12,3.62450368689743,1
875.064,7,0,1,0.017436791630455,1
875.327,7,0.6,3,0.628886951467744,1
875.497,7,1,4,1.02412089508866,1
875.748,7,1.6,6,1.60767218831754,1
875.916,7,2,7,1.99825632083714,1
876.173,7,2.6,9,2.59575704736996,1
876.344,7,3,10,2.9933158965418,1
876.605,7,3.6,12,3.60011624527751,1
876.777,8,0,1,0,1
877.025,8,0.6,3,0.573520909616359,1
877.213,8,1,4,1.00828676045466,1
877.461,8,1.6,6,1.58180767007128,1
877.64,8,2,7,1.99576026209281,1
877.893,8,2.6,9,2.58084409327427,1
878.071,8,3,10,2.99248410098289,1
878.321,8,3.6,12,3.57063017922535,1
878.501,9,0,1,-0.0131655372701278,1
878.761,9,0.6,3,0.590900290416193,1
878.936,9,1,4,0.997483059051388,1
879.195,9,1.6,6,1.59922555663128,1
879.363,9,2,7,1.98954501452093,1
879.624,9,2.6,9,2.59593417231368,1
879.8,9,3,10,3.00484027105504,1
880.044,9,3.6,12,3.57173281703767,1
880.225,10,0,1,-0.00780944943380805,1
880.481,10,0.6,3,0.59195626708313,1
880.657,10,1,4,1.00429519718867,1
880.909,10,1.6,6,1.59468957438499,1
881.072,10,2,7,1.97657165169858,1
881.332,10,2.6,9,2.58570870753614,1
881.507,10,3,10,2.99570480281133,1
881.76,10,3.6,12,3.588442014838,1
881.928,11,0,1,-0.0180533751961612,1
882.189,11,0.6,3,0.596546310831978,1
882.356,11,1,4,0.989795918367343,1
882.604,11,1.6,6,1.57378335949771,1
882.776,11,2,7,1.97880690737817,1
883.032,11,2.6,9,2.58163265306122,1
883.201,11,3,10,2.97959183673462,1
883.452,11,3.6,12,3.57064364207204,1
883.623,12,0,1,-0.0272326792151443,1
883.865,12,0.6,3,0.554265118141629,1
884.045,12,1,4,0.986784140968928,1
884.291,12,1.6,6,1.57789347216663,1
884.459,12,2,7,1.98157789347196,1
884.716,12,2.6,9,2.59911894273126,1
884.888,12,3,10,3.01241489787752,1
885.133,12,3.6,12,3.60112134561486,1
885.296,13,0,1,-0.00720576461151882,1
885.547,13,0.6,3,0.595676541233089,1
885.723,13,1,4,1.01841473178536,1
885.969,13,1.6,6,1.6092874299441,1
886.129,13,2,7,1.99359487590078,1
886.381,13,2.6,9,2.59887910328256,1
886.544,13,3,10,2.99039231385104,1
886.796,13,3.6,12,3.59567654123309,1
886.961,14,0,1,-0.00802890405458929,1
887.209,14,0.6,3,0.589321557607237,1
887.385,14,1,4,1.01324769169005,1
887.625,14,1.6,6,1.59132878362102,1
887.789,14,2,7,1.98635086310714,1
888.041,14,2.6,9,2.59333600963481,1
888.207,14,3,10,2.99317543155357,1
888.46,14,3.6,12,3.60256924929756,1
888.625,15,0,1,0,1
888.875,15,0.6,3,0.605143721633918,1
889.04,15,1,4,1.00453857791222,1
889.284,15,1.6,6,1.59515885022699,1
889.453,15,2,7,2.00423600605148,1
889.703,15,2.6,9,2.60937972768539,1
889.868,15,3,10,3.00877458396397,1
890.111,15,3.6,12,3.59697428139198,1
890.279,16,0,1,0.00361772686181034,1
890.529,16,0.6,3,0.606572203798759,1
890.696,16,1,4,1.00934579439271,1
890.944,16,1.6,6,1.60747663551401,1
891.104,16,2,7,1.99336750075385,1
891.357,16,2.6,9,2.60355743141387,1
891.521,16,3,10,2.99909556828448,1
891.767,16,3.6,12,3.59240277359066,1
891.931,17,0,1,-0.0122661760196148,1
892.175,17,0.6,3,0.586323213737924,1
892.347,17,1,4,1.00827966881312,1
892.593,17,1.6,6,1.61177552897867,1
892.751,17,2,7,1.99938669119889,1
892.991,17,2.6,9,2.58816314014096,1
893.163,17,3,10,3.01011959521616,1
893.411,17,3.6,12,3.61852192578945,1
893.568,18,0,1,0.00368890255140404,1
893.805,18,0.6,3,0.586535505686942,1
893.976,18,1,4,1.00707039655707,1
894.212,18,1.6,6,1.587457731325,1
894.373,18,2,7,1.98339993851854,1
894.62,18,2.6,9,2.59083922533067,1
894.779,18,3,10,2.98186289578872,1
895.019,18,3.6,12,3.57208730402735,1
895.184,19,0,1,-0.0223695111845062,1
895.423,19,0.6,3,0.571665285832893,1
895.591,19,1,4,0.989229494614956,1
895.823,19,1.6,6,1.56586578293295,1
895.993,19,2,7,1.98840099420068,1
896.232,19,2.6,9,2.5824357912178,1
896.399,19,3,10,2.99751449875717,1
896.632,19,3.6,12,3.57663628831785,1
896.797,20,0,1,-0.013420004193912,1
897.037,20,0.6,3,0.590480184524977,1
897.203,20,1,4,1.00817781505537,1
897.439,20,1.6,6,1.6020130006289,1
897.601,20,2,7,2.00964562801422,1
897.836,20,2.6,9,2.60096456280148,1
898.005,20,3,10,3.02621094569097,1
898.249,20,3.6,12,3.64017613755522,1
898.401,21,0,1,0.0223880597015279,1
898.635,21,0.6,3,0.604477611940405,1
898.795,21,1,4,1.00248756218907,1
899.032,21,1.6,6,1.59203980099521,1
899.195,21,2,7,1.99751243781115,1
899.437,21,2.6,9,2.59950248756227,1
899.6,21,3,10,3.0049751243782,1
899.839,21,3.6,12,3.59950248756234,1
899.996,22,0,1,-0.0099224806202027,1
900.249,22,0.6,3,0.617674418604727,1
900.408,22,1,4,1.01209302325588,1
900.648,22,1.6,6,1.60744186046522,1
