Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
706.807,1,NaN,NaN,NaN,0
707.08,1,NaN,NaN,NaN,0
707.271,1,NaN,NaN,NaN,0
707.515,1,NaN,NaN,NaN,0
707.701,1,NaN,NaN,NaN,0
707.935,1,NaN,NaN,NaN,0
708.117,1,NaN,NaN,NaN,0
708.347,1,NaN,NaN,NaN,0
708.536,2,0,1,0.044979919678833,1
708.776,2,0.6,3,0.623293172690835,1
708.951,2,1,4,1.0449799196789,1
709.376,2,2,7,2.06907630522084,1
709.609,2,2.6,9,2.63052208835345,1
709.787,2,3,10,3.059437751004,1
710.187,3,0,1,0.0235461280826302,1
710.415,3,0.6,3,0.57890997665656,1
710.597,3,1,4,1.02222673297448,1
711.009,3,2,7,2.02577895057328,1
711.241,3,2.6,9,2.59088602456084,1
711.423,3,3,10,3.03420278087876,1
711.831,4,0,1,0.0284038283419725,1
712.056,4,0.6,3,0.584130904600166,1
712.224,4,1,4,0.999073788206258,1
712.46,4,1.6,6,1.5819697437481,1
712.651,4,2,7,2.05372028403814,1
712.873,4,2.6,9,2.6020376659464,1
713.047,4,3,10,3.03179993825264,1
713.453,5,0,1,0.0345465761875636,1
713.679,5,0.6,3,0.592227020357833,1
713.851,5,1,4,1.01665638494766,1
714.252,5,2,7,2.00616903146206,1
714.477,5,2.6,9,2.56138186304756,1
714.664,5,3,10,3.02282541640972,1
715.067,6,0,1,0.0173535791758578,1
715.3,6,0.6,3,0.594979857452749,1
715.465,6,1,4,1.00402850945169,1
715.884,6,2,7,2.04276417725453,1
716.1,6,2.6,9,2.578246048962,1
716.279,6,3,10,3.0220018593121,1
716.68,7,0,1,0.0162145307139626,1
716.895,7,0.6,3,0.552541315871492,1
717.067,7,1,4,0.981602743997516,1
717.295,7,1.6,6,1.55035859058297,1
717.477,7,2,7,2.00436545057676,1
717.701,7,2.6,9,2.56314312441534,1
717.881,7,3,10,3.0121608980354,1
718.283,8,0,1,0.0150234741783335,1
718.508,8,0.6,3,0.578403755868542,1
718.679,8,1,4,1.0065727699529,1
719.085,8,2,7,2.02316118935839,1
719.308,8,2.6,9,2.5815336463223,1
719.481,8,3,10,3.01471048513296,1
719.885,9,0,1,0.026299311208462,1
720.105,9,0.6,3,0.577332498434547,1
720.279,9,1,4,1.01314965560416,1
720.685,9,2,7,2.03005635566659,1
720.903,9,2.6,9,2.57608015028165,1
721.077,9,3,10,3.01189730745126,1
721.479,10,0,1,0.0188778185630283,1
721.695,10,0.6,3,0.562558993182879,1
721.871,10,1,4,1.00555846879886,1
722.281,10,2,7,2.03754588358642,1
722.501,10,2.6,9,2.59129522810669,1
722.669,10,3,10,3.01415836392213,1
723.077,11,0,1,0.041219768664356,1
723.293,11,0.6,3,0.58633017875904,1
723.468,11,1,4,1.02797055730784,1
723.868,11,2,7,2.0374342797056,1
724.079,11,2.6,9,2.56992639327004,1
724.261,11,3,10,3.02923238696095,1
724.657,12,0,1,0.0286135072586621,1
724.879,12,0.6,3,0.589101620029488,1
725.048,12,1,4,1.01577950767935,1
725.453,12,2,7,2.03829160530182,1
725.669,12,2.6,9,2.58363139070053,1
725.841,12,3,10,3.01788344203659,1
726.229,13,0,1,-0.00254022015235299,1
726.449,13,0.6,3,0.556308213378301,1
726.616,13,1,4,0.980524978831359,1
727.025,13,2,7,2.01947502116828,1
727.251,13,2.6,9,2.59356477561363,1
727.428,13,3,10,3.0431837425908,1
727.815,14,0,1,0.0262489415747994,1
728.032,14,0.6,3,0.577476714648474,1
728.205,14,1,4,1.016934801016,1
728.612,14,2,7,2.05080440304808,1
728.816,14,2.6,9,2.56900931414058,1
729.001,14,3,10,3.03895004233693,1
729.392,15,0,1,0.0322170411193221,1
729.605,15,0.6,3,0.573972022043385,1
729.777,15,1,4,1.01144552776624,1
730.175,15,2,7,2.02373887240363,1
730.393,15,2.6,9,2.5782111064013,1
730.573,15,3,10,3.03603221704131,1
730.968,16,0,1,0.0411046885037253,1
731.179,16,0.6,3,0.583172768144047,1
731.349,16,1,4,1.01991008349423,1
731.74,16,2,7,2.02440590879912,1
731.956,16,2.6,9,2.57931920359679,1
732.124,16,3,10,3.01091843288386,1
732.519,17,0,1,0.0255482222695093,1
732.736,17,0.6,3,0.579944645518325,1
732.9,17,1,4,0.998935490738625,1
733.307,17,2,7,2.0387481371087,1
733.508,17,2.6,9,2.55226740472636,1
733.692,17,3,10,3.02235469448568,1
734.081,18,0,1,0.0161119355520712,1
734.3,18,0.6,3,0.573245707016881,1
734.472,18,1,4,1.01081195675199,1
734.863,18,2,7,2.0055119779522,1
735.08,18,2.6,9,2.55755776976905,1
735.248,18,3,10,2.98494806020795,1
735.655,19,0,1,0.0203756765362318,1
735.877,19,0.6,3,0.585800700413913,1
736.044,19,1,4,1.0111429481058,1
736.448,19,2,7,2.04011461318058,1
736.672,19,2.6,9,2.61063355619246,1
736.836,19,3,10,3.02833492518319,1
737.231,20,0,1,0.0349250835399921,1
737.453,20,0.6,3,0.609248679529993,1
737.619,20,1,4,1.03869785491008,1
737.996,20,2,7,2.01401315080297,1
738.224,20,2.6,9,2.60385900614428,1
738.384,20,3,10,3.01778592217306,1
738.775,21,0,1,0.0290412128975133,1
738.999,21,0.6,3,0.603032244287754,1
739.168,21,1,4,1.03608797779186,1
739.564,21,2,7,2.05082212257072,1
739.776,21,2.6,9,2.59406363442206,1
739.944,21,3,10,3.02455690796467,1
740.339,22,0,1,0.0370450139994811,1
740.556,22,0.6,3,0.597889295713915,1
740.721,22,1,4,1.02433771268566,1
741.107,22,2,7,2.02196855481362,1
741.319,22,2.6,9,2.56989015722589,1
741.483,22,3,10,2.99375403833726,1
741.885,23,0,1,0.0326881720432119,1
742.1,23,0.6,3,0.587526881720648,1
742.259,23,1,4,0.99784946236574,1
742.648,23,2,7,2.00172043010758,1
742.876,23,2.6,9,2.59010752688158,1
743.032,23,3,10,2.99268817204299,1
743.427,24,0,1,0.0121792083512685,1
743.648,24,0.6,3,0.588951718138162,1
743.807,24,1,4,1.00391474554137,1
744.199,24,2,7,2.02696824706365,1
744.411,24,2.6,9,2.58025228360127,1
744.571,24,3,10,2.99782514136574,1
744.965,25,0,1,0.0259235255994578,1
745.183,25,0.6,3,0.591056383668051,1
745.34,25,1,4,0.998055735580011,1
745.733,25,2,7,2.01685029163941,1
745.952,25,2.6,9,2.58457550226819,1
746.112,25,3,10,2.99935191185981,1
746.504,26,0,1,0.0156249999999271,1
746.728,26,0.6,3,0.598958333333106,1
746.887,26,1,4,1.0130208333331,1
747.269,26,2,7,2.00781249999996,1
747.495,26,2.6,9,2.59635416666665,1
747.651,26,3,10,3.00260416666653,1
748.044,27,0,1,0.025974025974001,1
748.261,27,0.6,3,0.589610389610296,1
748.427,27,1,4,1.02077922077925,1
748.813,27,2,7,2.02337662337651,1
749.027,27,2.6,9,2.57922077922078,1
749.199,27,3,10,3.02597402597378,1
749.589,28,0,1,0.0387013545473762,1
749.803,28,0.6,3,0.590840679423629,1
749.964,28,1,4,1.00623521823266,1
750.363,28,2,7,2.03569124919381,1
750.576,28,2.6,9,2.58525048376696,1
750.737,28,3,10,3.0006450225757,1
751.123,29,0,1,-0.0035080026308192,1
751.343,29,0.6,3,0.57531243148426,1
751.505,29,1,4,1.00153475115108,1
751.891,29,2,7,2.01710151282603,1
752.104,29,2.6,9,2.57750493312878,1
752.267,29,3,10,3.00635825476879,1
752.655,30,0,1,0.0267587397495361,1
752.875,30,0.6,3,0.596460940871788,1
753.027,30,1,4,0.990073370738135,1
753.421,30,2,7,2.01035822183878,1
753.651,30,2.6,9,2.60595597755718,1
753.821,30,3,10,3.04618040569723,1
754.201,31,0,1,0.030461270670414,1
754.411,31,0.6,3,0.578764142732821,1
754.576,31,1,4,1.00957354221079,1
754.956,31,2,7,2.00174064403835,1
755.179,31,2.6,9,2.58398607484758,1
755.344,31,3,10,3.01479547432554,1
755.733,32,0,1,0.0306077831216696,1
755.953,32,0.6,3,0.60778312199366,1
756.107,32,1,4,1.01180585920399,1
756.496,32,2,7,2.03235679930028,1
756.712,32,2.6,9,2.59903804110182,1
756.877,32,3,10,3.03191954525566,1
757.256,33,0,1,0.0263968323800914,1
757.464,33,0.6,3,0.575450945886713,1
757.628,33,1,4,1.00835899692057,1
758.008,33,2,7,2.01143862736495,1
758.219,33,2.6,9,2.56841179058542,1
758.38,33,3,10,2.99340079190513,1
758.76,34,0,1,-0.00356030262553742,1
758.98,34,0.6,3,0.583889630618798,1
759.136,34,1,4,1.00044503782823,1
759.516,34,2,7,2.01513128615922,1
759.731,34,2.6,9,2.5892300845571,1
759.887,34,3,10,3.00578549176654,1
760.268,35,0,1,0.0228873239435223,1
760.484,35,0.6,3,0.593309859154842,1
760.639,35,1,4,1.00264084507029,1
761.025,35,2,7,2.02200704225335,1
761.235,35,2.6,9,2.57658450704221,1
761.387,35,3,10,2.97799295774627,1
761.769,36,0,1,-0.0132934529743979,1
761.985,36,0.6,3,0.560983715520137,1
762.137,36,1,4,0.965104685942016,1
762.523,36,2,7,1.99135925556669,1
762.743,36,2.6,9,2.5762711864408,1
762.905,36,3,10,3.00697906281148,1
763.284,37,0,1,0.0148198046479864,1
763.507,37,0.6,3,0.615695520377106,1
763.667,37,1,4,1.04681711013821,1
764.037,37,2,7,2.04378578646028,1
764.239,37,2.6,9,2.5880767935334,1
764.391,37,3,10,2.99764230380605,1
764.771,38,0,1,0.0212342402124429,1
764.983,38,0.6,3,0.583941605839465,1
765.144,38,1,4,1.01128069011299,1
765.519,38,2,7,2.0066357000665,1
765.731,38,2.6,9,2.56934306569352,1
765.889,38,3,10,2.98871930988731,1
766.273,39,0,1,0.0079522862824194,1
766.501,39,0.6,3,0.612326043737554,1
766.657,39,1,4,1.02584493041764,1
767.032,39,2,7,2.0198807157059,1
767.255,39,2.6,9,2.61100066269053,1
767.411,39,3,10,3.02451954937032,1
767.793,40,0,1,0.0374958151992223,1
768.005,40,0.6,3,0.605289588215582,1
768.165,40,1,4,1.03381319049202,1
768.537,40,2,7,2.03013056578512,1
768.753,40,2.6,9,2.60863742885844,1
768.905,40,3,10,3.01573485102095,1
769.276,41,0,1,0.00939282120071719,1
