Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
864.412,1,NaN,NaN,NaN,0
864.989,1,NaN,NaN,NaN,0
865.587,1,NaN,NaN,NaN,0
866.244,2,0,1,-0.0166158958738306,1
866.849,2,1.3,5,1.3237330379396,1
867.169,2,2,7,2.03267792855151,1
867.597,2,3,10,2.98089171974511,1
868.063,3,0,1,0.013555492798581,1
868.623,3,1.3,5,1.27873482067222,1
868.947,3,2,7,2.01073143179893,1
869.392,3,3,10,3.01609714769852,1
869.828,4,0,1,0.00114909508759133,1
870.387,4,1.3,5,1.28583740304501,1
870.7,4,2,7,2.00517092789442,1
871.137,4,3,10,3.00948003447276,1
871.575,5,0,1,0.0162271805275266,1
872.121,5,1.3,5,1.28194726166327,1
872.443,5,2,7,2.02839756592291,1
872.881,5,3,10,3.04375543320772,1
873.303,6,0,1,0.0215541690300696,1
873.859,6,1.3,5,1.28304027226334,1
874.209,6,2,7,2.07714123652863,1
874.633,6,3,10,3.03913783323903,1
875.049,7,0,1,-0.0174367916301907,1
875.607,7,1.3,5,1.27986050566699,1
875.932,7,2,7,2.03545480964844,1
876.353,7,3,10,3.01424004649797,1
876.777,8,0,1,0,1
877.331,8,1.3,5,1.28117170938521,1
877.649,8,2,7,2.01657352090958,1
878.065,8,3,10,2.97860859510514,1
878.508,9,0,1,0.00309777347541741,1
879.055,9,1.3,5,1.27395934172302,1
879.383,9,2,7,2.0360116166506,1
879.811,9,3,10,3.03039690222658,1
880.235,10,0,1,0.0156188988676161,1
880.78,10,1.3,5,1.2924638812963,1
881.085,10,2,7,2.00702850449053,1
881.513,10,3,10,3.00976181179239,1
881.94,11,0,1,0.0102040816328573,1
882.477,11,1.3,5,1.27472527472521,1
882.788,11,2,7,2.00706436420719,1
883.207,11,3,10,2.993720565149,1
883.644,12,0,1,0.0232278734479542,1
884.179,12,1.3,5,1.30877052462938,1
884.48,12,2,7,2.03203844613534,1
884.883,12,3,10,3.00040048057677,1
885.304,13,0,1,0.0120096076861378,1
885.831,13,1.3,5,1.27782225780631,1
886.137,13,2,7,2.01281024819844,1
886.551,13,3,10,3.00720576461179,1
886.967,14,0,1,0.00642312324361667,1
887.496,14,1.3,5,1.28061019670809,1
887.801,14,2,7,2.01525491770383,1
888.208,14,3,10,2.99558410276989,1
888.625,15,0,1,0,1
889.172,15,1.3,5,1.32405446293507,1
889.473,15,2,7,2.05264750378214,1
889.871,15,3,10,3.0160363086234,1
890.276,16,0,1,-0.00361772686153614,1
890.811,16,1.3,5,1.28670485378373,1
891.128,16,2,7,2.0512511305398,1
891.527,16,3,10,3.01356647573117,1
891.767,16,3.6,12,3.59240277359066,1
891.941,17,0,1,0.0122661760196148,1
892.177,17,0.6,3,0.591229684145938,1
892.449,17,1.3,5,1.25850965961343,1
892.771,17,2,7,2.04845139527735,1
893.155,17,3,10,2.99049371358467,1
893.397,17,3.6,12,3.58417663293475,1
893.565,18,0,1,-0.00368890255140404,1
893.807,18,0.6,3,0.591454042422427,1
894.075,18,1.3,5,1.25053796495561,1
894.389,18,2,7,2.02274823240102,1
894.781,18,3,10,2.98678143252393,1
895.033,18,3.6,12,3.60651706117462,1
895.204,19,0,1,0.0273405136704543,1
895.444,19,0.6,3,0.623860811930545,1
895.705,19,1.3,5,1.27257663628857,1
896.025,19,2,7,2.0679370339685,1
896.404,19,3,10,3.00994200497091,1
896.652,19,3.6,12,3.6263463131731,1
896.815,20,0,1,0.0318725099600762,1
897.041,20,0.6,3,0.600545187670339,1
897.303,20,1.3,5,1.25980289368829,1
897.613,20,2,7,2.03984063745031,1
897.987,20,3,10,2.98091843153698,1
898.235,20,3.6,12,3.6049486265466,1
898.388,21,0,1,-0.00995024875598324,1
898.62,21,0.6,3,0.567164179104619,1
898.892,21,1.3,5,1.2437810945276,1
899.201,21,2,7,2.0124378109454,1
899.581,21,3,10,2.95771144278615,1
899.836,21,3.6,12,3.59203980099507,1
900.004,22,0,1,0.0099224806202027,1
900.247,22,0.6,3,0.612713178294485,1
900.5,22,1.3,5,1.24031007751941,1
900.831,22,2,7,2.06139534883731,1
901.203,22,3,10,2.98418604651165,1
901.449,22,3.6,12,3.59441860465115,1
901.617,23,0,1,0.0111042566317261,1
901.869,23,0.6,3,0.632942628007548,1
902.131,23,1.3,5,1.27945712523131,1
902.459,23,2,7,2.08883405305353,1
902.833,23,3,10,3.01172115977778,1
903.077,23,3.6,12,3.61381863047491,1
903.244,24,0,1,0.0262993112084639,1
903.483,24,0.6,3,0.624921728240204,1
903.731,24,1.3,5,1.24608641202242,1
904.057,24,2,7,2.06261740763927,1
904.424,24,3,10,2.98184095178446,1
904.668,24,3.6,12,3.59298685034433,1
904.833,25,0,1,0.00631113916046951,1
905.072,25,0.6,3,0.609656042915705,1
905.332,25,1.3,5,1.26601451562003,1
905.628,25,2,7,2.01325339223742,1
906.015,25,3,10,2.99021773430106,1
906.255,25,3.6,12,3.59608709372048,1
906.415,26,0,1,0,1
906.66,26,0.6,3,0.621695918798877,1
906.911,26,1.3,5,1.25861704377235,1
907.216,26,2,7,2.03256502431804,1
907.592,26,3,10,2.98667794459705,1
907.837,26,3.6,12,3.60837386339593,1
907.997,27,0,1,0.0145237078169261,1
908.232,27,0.6,3,0.616830414352642,1
908.481,27,1.3,5,1.25501922255434,1
908.784,27,2,7,2.03161042289608,1
909.149,27,3,10,2.9671080734728,1
909.389,27,3.6,12,3.58222981631778,1
909.552,28,0,1,0,1
909.801,28,0.6,3,0.616082474226903,1
910.059,28,1.3,5,1.25443298969068,1
910.396,28,2,7,2.08824742268039,1
910.765,28,3,10,3.00123711340217,1
911.009,28,3.6,12,3.60494845360847,1
911.179,29,0,1,0.0263381478336225,1
911.415,29,0.6,3,0.627867459643228,1
911.664,29,1.3,5,1.26253186066277,1
911.969,29,2,7,2.0399320305864,1
912.345,29,3,10,2.99830076465592,1
912.593,29,3.6,12,3.63041631265909,1
912.845,30,0.3,2,0.272380144251116,1
913.227,30,1.3,5,1.24480271531598,1
913.539,30,2,7,2.03903266864658,1
913.912,30,3,10,2.9885447602887,1
914.157,30,3.6,12,3.61221892235919,1
914.312,31,0,1,0.00684345594547897,1
914.544,31,0.6,3,0.60222412318231,1
914.8,31,1.3,5,1.25919589392641,1
915.092,31,2,7,2.00855431993156,1
915.465,31,3,10,2.96578272027377,1
915.701,31,3.6,12,3.57142857142853,1
915.868,32,0,1,0,1
916.101,32,0.6,3,0.601808006887544,1
916.353,32,1.3,5,1.25269048643976,1
916.66,32,2,7,2.04563065002143,1
917.016,32,3,10,2.96513129573821,1
917.265,32,3.6,12,3.60826517434356,1
917.417,33,0,1,0.000863371465748926,1
917.656,33,0.6,3,0.619900712281405,1
917.905,33,1.3,5,1.26483919706452,1
918.209,33,2,7,2.05223397366706,1
918.557,33,3,10,2.95359378372549,1
918.795,33,3.6,12,3.57004101014449,1
918.963,34,0,1,0.00515962592699847,1
919.445,34,1.3,5,1.24862947436325,1
919.971,34,2.6,9,2.60561109319582,1
920.516,35,0,1,0.0116216507048499,1
921.023,35,1.3,5,1.32099429678265,1
921.295,35,2,7,2.02345851716339,1
921.675,35,3,10,3.00484235446023,1
922.056,36,0,1,-0.0112505408913198,1
922.556,36,1.3,5,1.2868887927305,1
922.829,36,2,7,1.99567286888778,1
923.203,36,3,10,2.96668109043697,1
923.607,37,0,1,0.0157273918741063,1
924.095,37,1.3,5,1.29488859764091,1
924.36,37,2,7,1.98951507208383,1
924.736,37,3,10,2.97509829619906,1
925.119,38,0,1,-0.0209698558323435,1
925.612,38,1.3,5,1.27129750982949,1
925.885,38,2,7,1.98689384010486,1
926.26,38,3,10,2.96985583224127,1
926.651,39,0,1,-0.00528634361220904,1
927.127,39,1.3,5,1.25286343612329,1
927.401,39,2,7,1.97709251101306,1
927.779,39,3,10,2.97621145374431,1
928.159,40,0,1,-0.0194561131995502,1
928.655,40,1.3,5,1.29648463409214,1
928.931,40,2,7,2.02874198540789,1
929.3,40,3,10,3.00773822684044,1
929.676,41,0,1,0.00534997770860396,1
930.156,41,1.3,5,1.28934462773068,1
930.431,41,2,7,2.02496656263954,1
930.797,41,3,10,3.00401248328153,1
931.165,42,0,1,-0.01163571268733,1
931.655,42,1.3,5,1.30409487581119,1
931.923,42,2,7,2.02371895278596,1
932.285,42,3,10,2.99574848959496,1
932.659,43,0,1,0,1
933.136,43,1.3,5,1.27796383121221,1
933.408,43,2,7,2.00669792364366,1
933.775,43,3,10,2.98995311453435,1
934.148,44,0,1,-0.01070950468546,1
934.631,44,1.3,5,1.28246318607752,1
934.913,44,2,7,2.03748326639896,1
935.275,44,3,10,3.00669344042837,1
