Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1257.664,1,NaN,NaN,NaN,0
1258.247,1,NaN,NaN,NaN,0
1258.585,1,NaN,NaN,NaN,0
1259.076,1,NaN,NaN,NaN,0
1259.531,2,0,1,-0.0143211236573053,1
1260.125,2,1.3,5,1.29440925364922,1
1260.455,2,2,7,2.02148168548596,1
1260.925,2,3,10,3.05700908840523,1
1261.351,3,0,1,-0.00444938820901603,1
1261.944,3,1.3,5,1.31479421579509,1
1262.264,3,2,7,2.02669632925435,1
1262.721,3,3,10,3.04338153503879,1
1263.151,4,0,1,0,1
1263.739,4,1.3,5,1.33031674208135,1
1264.051,4,2,7,2.03619909502228,1
1264.492,4,3,10,3.03393665158342,1
1264.912,5,0,1,-0.0160581150832993,1
1265.484,5,1.3,5,1.29611928885445,1
1265.799,5,2,7,2.01873446759666,1
1266.228,5,3,10,3.00286752055037,1
1266.673,6,0,1,0.0242092932444353,1
1267.219,6,1.3,5,1.30339711050364,1
1267.527,6,2,7,2.02499023818824,1
1267.96,6,3,10,3.03943771964095,1
1268.372,7,0,1,0.00467471756956756,1
1268.923,7,1.3,5,1.29255940786931,1
1269.225,7,2,7,1.99844176081023,1
1269.652,7,3,10,2.99649396182336,1
1270.076,8,0,1,-0.012592228234018,1
1270.625,8,1.3,5,1.28362026561739,1
1270.935,8,2,7,2.01554353172646,1
1271.353,8,3,10,3.00245941957721,1
1271.779,9,0,1,0.0083557147120998,1
1272.313,9,1.3,5,1.28319904506146,1
1272.621,9,2,7,2.01850193971973,1
1273.032,9,3,10,2.99970158161723,1
1273.453,10,0,1,0.00477897252079506,1
1273.988,10,1.3,5,1.2831541218639,1
1274.292,10,2,7,2.00955794504159,1
1274.712,10,3,10,3.01314217443246,1
1275.119,11,0,1,-0.0145410481674275,1
1275.651,11,1.3,5,1.27476522265981,1
1275.956,11,2,7,2.01393517115979,1
1276.364,11,3,10,3.00272644653108,1
1276.776,12,0,1,0.0012273703586979,1
1277.287,12,1.3,5,1.25559987726275,1
1277.589,12,2,7,1.99693157410214,1
1277.993,12,3,10,2.98864682417897,1
1278.407,13,0,1,0.00490196078419762,1
1278.948,13,1.3,5,1.33088235294142,1
1279.248,13,2,7,2.06617647058834,1
1279.64,13,3,10,3.02696078431392,1
1280.037,14,0,1,0,1
1280.575,14,1.3,5,1.31943592887813,1
1280.868,14,2,7,2.03801348865721,1
1281.275,14,3,10,3.03617412630328,1
1281.668,15,0,1,0,1
1282.197,15,1.3,5,1.30900092793063,1
1282.496,15,2,7,2.04887101763107,1
1282.893,15,3,10,3.03124033405523,1
1283.281,16,0,1,-0.00870646766176875,1
