Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
210.964,1,NaN,NaN,NaN,0
211.564,1,NaN,NaN,NaN,0
211.775,1,NaN,NaN,NaN,0
211.939,1,NaN,NaN,NaN,0
212.06,1,NaN,NaN,NaN,0
212.212,1,NaN,NaN,NaN,0
212.392,1,NaN,NaN,NaN,0
212.503,1,NaN,NaN,NaN,0
213.151,2,0.6,3,0.608948901244406,1
213.353,2,1,4,1.03680169446652,1
213.475,2,1.3,5,1.29520783690758,1
213.636,2,1.6,6,1.63621922160442,1
213.824,2,2,7,2.0344188509399,1
213.939,2,2.3,8,2.2779984114376,1
214.096,2,2.6,9,2.61053746359541,1
214.285,2,3,10,3.0108551760656,1
214.399,2,3.3,11,3.25231665342859,1
214.568,2,3.6,12,3.61027270320356,1
214.752,3,0,1,-6.21465949644415e-14,1
214.868,3,0.3,2,0.253644314868716,1
215.02,3,0.6,3,0.586005830903742,1
215.209,3,1,4,0.999271137026184,1
215.32,3,1.3,5,1.24198250728856,1
215.484,3,1.6,6,1.60058309037898,1
215.672,3,2,7,2.01166180758013,1
215.789,3,2.3,8,2.2674927113702,1
215.936,3,2.6,9,2.58892128279882,1
216.132,3,3,10,3.01749271137025,1
216.237,3,3.3,11,3.24708454810493,1
216.587,4,0,1,0.0125138019874623,1
216.715,4,0.3,2,0.295178505704831,1
216.86,4,0.6,3,0.615384615384649,1
217.156,4,1.3,5,1.26904674273097,1
217.309,4,1.6,6,1.60691939639308,1
217.74,4,2.6,9,2.55870445344133,1
218.201,4,3.6,12,3.57673905042327,1
218.385,5,0,1,-0.0172284644194725,1
218.511,5,0.3,2,0.265917602996264,1
218.649,5,0.6,3,0.576029962546832,1
219.089,5,1.6,6,1.56479400749063,1
219.524,5,2.6,9,2.54232209737826,1
219.975,5,3.6,12,3.55580524344564,1
220.171,6,0,1,-0.00381242851702689,1
220.273,6,0.3,2,0.229508196721261,1
220.42,6,0.6,3,0.565764391917584,1
220.86,6,1.6,6,1.57224552039649,1
221.295,6,2.6,9,2.56728936332439,1
221.491,6,3,10,3.01563095691957,1
221.6,6,3.3,11,3.26496378192906,1
221.745,6,3.6,12,3.59664506290507,1
221.928,7,0,1,0.015311004784675,1
222.025,7,0.3,2,0.238086124401918,1
222.173,7,0.6,3,0.577990430622004,1
222.609,7,1.6,6,1.57933014354068,1
223.036,7,2.6,9,2.55999999999998,1
223.468,7,3.6,12,3.5521531100478,1
223.661,8,0,1,-0.00461716044634757,1
223.763,8,0.3,2,0.230858022316263,1
223.905,8,0.6,3,0.558676414005366,1
224.335,8,1.6,6,1.55136590996537,1
224.771,8,2.6,9,2.55790688726429,1
224.965,8,3,10,3.0057714505579,1
225.077,8,3.3,11,3.26433243555212,1
225.215,8,3.6,12,3.58291650634859,1
225.395,9,0,1,-0.00155189136758962,1
225.493,9,0.3,2,0.226576139670202,1
225.633,9,0.6,3,0.552473326867133,1
226.067,9,1.6,6,1.5627546071775,1
226.504,9,2.6,9,2.58001939864206,1
226.784,9,3.3,11,3.23181377303586,1
226.932,9,3.6,12,3.576333656644,1
227.363,10,0.6,3,0.585537918871243,1
227.648,10,1.3,5,1.25573192239857,1
227.793,10,1.6,6,1.59670781893005,1
228.216,10,2.6,9,2.59141681363905,1
228.493,10,3.3,11,3.24279835390946,1
228.637,10,3.6,12,3.58142269253381,1
229.059,11,0.6,3,0.578027835356833,1
229.331,11,1.3,5,1.22238673378738,1
229.475,11,1.6,6,1.56351791530946,1
229.899,11,2.6,9,2.56795972756889,1
230.175,11,3.3,11,3.22179449215288,1
230.32,11,3.6,12,3.56529464021325,1
230.916,12,1,4,0.975657829900512,1
231.029,12,1.3,5,1.24292894451567,1
231.179,12,1.6,6,1.59771360993403,1
231.768,12,3,10,2.99083472947674,1
231.875,12,3.3,11,3.24391445747516,1
232.033,12,3.6,12,3.61762097171579,1
232.201,13,0,1,0.0149960536701135,1
232.311,13,0.3,2,0.275453827940074,1
232.448,13,0.6,3,0.599842146803531,1
