Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
706.809,1,NaN,NaN,NaN,0
707.071,1,NaN,NaN,NaN,0
707.252,1,NaN,NaN,NaN,0
707.496,1,NaN,NaN,NaN,0
707.671,1,NaN,NaN,NaN,0
707.923,1,NaN,NaN,NaN,0
708.097,1,NaN,NaN,NaN,0
708.505,2,0,1,-0.0297188755017583,1
708.607,2,0.3,2,0.216064257028274,1
708.685,2,0.3,2,0.404016064257106,0
708.789,2,0.6,3,0.654618473895732,1
708.939,2,1,4,1.01606425702816,1
709.056,2,1.3,5,1.29799196787169,1
709.189,2,1.6,6,1.61847389558231,1
709.355,2,2,7,2.01847389558239,1
709.463,2,2.3,8,2.27871485943766,1
709.609,2,2.6,9,2.63052208835345,1
709.775,2,3,10,3.03052208835326,1
709.871,2,3.3,11,3.26184738955806,1
710.015,2,3.6,12,3.60883534136526,1
710.173,3,0,1,-0.0105551608649234,1
710.681,3,1.3,5,1.2268344666598,1
710.828,3,1.6,6,1.5848980006087,1
711.109,3,2.3,8,2.26935958591283,1
711.248,3,2.6,9,2.60793666903475,1
711.52,3,3.3,11,3.27047599715802,1
711.652,3,3.6,12,3.5920024358063,1
711.928,4,0.3,2,0.267983945662098,1
712.064,4,0.6,3,0.603890089533603,1
712.331,4,1.3,5,1.26335288669339,1
712.463,4,1.6,6,1.58937943809804,1
712.733,4,2.3,8,2.25625192960776,1
712.88,4,2.6,9,2.61932695276319,1
713.125,4,3.3,11,3.2244519913554,1
713.269,4,3.6,12,3.58011732016062,1
713.671,5,0.6,3,0.572486119679426,1
714.069,5,1.6,6,1.55459592843924,1
714.483,5,2.6,9,2.57618753855643,1
714.761,5,3.3,11,3.26218383713761,1
714.877,5,3.6,12,3.54842689697719,1
715.293,6,0.6,3,0.577626278277173,1
715.576,6,1.3,5,1.27920669352355,1
715.705,6,1.6,6,1.59900836690444,1
715.973,6,2.3,8,2.26340254105977,1
716.107,6,2.6,9,2.59559962813758,1
716.365,6,3.3,11,3.23520297489936,1
716.495,6,3.6,12,3.55748373101957,1
716.904,7,0.6,3,0.574992204552538,1
717.291,7,1.6,6,1.54038041783609,1
717.707,7,2.6,9,2.57811038353594,1
718.091,7,3.6,12,3.53601496725905,1
718.511,8,0.6,3,0.585915492957567,1
718.785,8,1.3,5,1.27198748043802,1
718.913,8,1.6,6,1.59248826291075,1
719.181,8,2.3,8,2.26353677621287,1
719.32,8,2.6,9,2.61158059467925,1
719.575,8,3.3,11,3.25007824726142,1
719.701,8,3.6,12,3.56557120500784,1
720.112,9,0.6,3,0.594865372573427,1
720.372,9,1.3,5,1.24608641202233,1
720.501,9,1.6,6,1.56919223544127,1
720.913,9,2.6,9,2.60112711333735,1
721.172,9,3.3,11,3.24984345648075,1
721.296,9,3.6,12,3.56042579837183,1
721.707,10,0.6,3,0.592763502883839,1
721.975,10,1.3,5,1.26733088620852,1
722.12,10,1.6,6,1.63230204509678,1
722.38,10,2.3,8,2.28673308862063,1
722.528,10,2.6,9,2.65925537493428,1
722.769,10,3.3,11,3.26586261143137,1
722.9,10,3.6,12,3.59559517566832,1
723.064,11,0,1,0.00841219768635149,1
723.289,11,0.6,3,0.576235541535017,1
723.545,11,1.3,5,1.22229232386936,1
723.683,11,1.6,6,1.57055730809659,1
724.091,11,2.6,9,2.60021030494211,1
724.485,11,3.6,12,3.59453207150369,1
724.639,12,0,1,-0.016831474857969,1
724.753,12,0.3,2,0.270986745213645,1
