Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
557.191,1,NaN,NaN,NaN,0
557.316,1,NaN,NaN,NaN,0
557.461,1,NaN,NaN,NaN,0
557.777,1,NaN,NaN,NaN,0
557.939,1,NaN,NaN,NaN,0
558.415,1,NaN,NaN,NaN,0
558.72,1,NaN,NaN,NaN,0
559.103,2,0,1,0.0204246170384364,1
559.696,2,1.3,5,1.29535071217431,1
560.035,2,2,7,2.02418704649292,1
560.492,2,3,10,3.00671862402582,1
560.956,3,0,1,0.00440609509836528,1
561.547,3,1.3,5,1.3064071966221,1
561.86,3,2,7,1.99596107949335,1
562.329,3,3,10,3.02919038002557,1
562.767,4,0,1,-0.0058807314159146,1
563.371,4,1.3,5,1.32610493430115,1
563.699,4,2,7,2.04943489846542,1
564.141,4,3,10,3.02416613066247,1
564.592,5,0,1,0.019090398652501,1
565.165,5,1.3,5,1.30600786075235,1
565.485,5,2,7,2.02470522178557,1
565.915,5,3,10,2.99045480067369,1
566.36,6,0,1,-0.0101437024514112,1
566.96,6,1.3,5,1.34234995773462,1
567.271,6,2,7,2.04339250493084,1
567.699,6,3,10,3.00817131586349,1
568.145,7,0,1,0.0136869118904401,1
568.72,7,1.3,5,1.32534930139722,1
569.029,7,2,7,2.03022526375813,1
569.464,7,3,10,3.02252637581984,1
569.893,8,0,1,0.00112771356072897,1
570.473,8,1.3,5,1.3092754440371,1
570.796,8,2,7,2.03777840428545,1
571.231,8,3,10,3.01888920214272,1
571.668,9,0,1,0.00456490727547237,1
572.243,9,1.3,5,1.31697574893031,1
572.556,9,2,7,2.031383737518,1
572.983,9,3,10,3.00599144079878,1
573.417,10,0,1,-0.00342270393602851,1
573.996,10,1.3,5,1.3177410154021,1
574.312,10,2,7,2.03879064460923,1
574.74,10,3,10,3.01540216771245,1
575.176,11,0,1,0.0104408352668379,1
575.741,11,1.3,5,1.32134570765646,1
576.056,11,2,7,2.05220417633406,1
576.467,11,3,10,3.00580046403692,1
576.903,12,0,1,0.0173661360345852,1
577.48,12,1.3,5,1.35340086830668,1
577.771,12,2,7,2.02720694645417,1
578.201,12,3,10,3.02286541244565,1
578.621,13,0,1,-0.00466835246076578,1
