onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
3.832,0,NaN,NaN,1,NaN,NaN
4.141,0,NaN,NaN,1,NaN,NaN
4.389,0,NaN,NaN,1,NaN,NaN
4.661,0,NaN,NaN,1,NaN,NaN
4.894,0,NaN,NaN,1,NaN,NaN
5.189,0,NaN,NaN,1,NaN,NaN
5.42,0,NaN,NaN,1,NaN,NaN
5.698,0,NaN,NaN,1,NaN,NaN
5.918,1,0,1,2,-0.0112956810631226,-0.0112956810631226
6.207,1,0.6,3,2,0.564784053156146,0.564784053156146
6.435,1,1,4,2,1.01926910299003,1.01926910299003
6.7,1,1.6,6,2,1.54750830564784,1.54750830564784
6.924,1,2,7,2,1.99401993355482,1.99401993355482
7.203,1,2.6,9,2,2.55016611295681,2.55016611295681
7.436,1,3,10,2,3.01461794019934,3.01461794019934
7.699,1,3.6,12,2,3.53887043189369,3.53887043189369
7.919,1,0,1,3,-0.0228187919463098,-0.0228187919463098
8.211,1,0.6,3,3,0.56510067114094,0.56510067114094
8.438,1,1,4,3,1.02214765100671,1.02214765100671
8.709,1,1.6,6,3,1.56778523489933,1.56778523489933
8.921,1,2,7,3,1.99463087248322,1.99463087248322
9.202,1,2.6,9,3,2.56040268456376,2.56040268456376
9.425,1,3,10,3,3.00939597315436,3.00939597315436
9.695,1,3.6,12,3,3.55302013422819,3.55302013422819
9.917,1,0,1,4,0,0
10.194,1,0.6,3,4,0.564921821889873,0.564921821889873
10.427,1,1,4,4,1.04010876954453,1.04010876954453
10.688,1,1.6,6,4,1.57239972807614,1.57239972807614
10.9,1,2,7,4,2.00475866757308,2.00475866757308
11.171,1,2.6,9,4,2.5574439157036,2.5574439157036
11.396,1,3,10,4,3.01631543167913,3.01631543167913
11.661,1,3.6,12,4,3.55676410605031,3.55676410605031
11.878,1,0,1,5,-0.000689417442258457,-0.000689417442258457
12.155,1,0.6,3,5,0.572216477076871,0.572216477076871
12.386,1,1,4,5,1.04998276456394,1.04998276456394
12.652,1,1.6,6,5,1.60013788348845,1.60013788348845
12.868,1,2,7,5,2.04688038607377,2.04688038607377
13.118,1,2.6,9,5,2.56394346776974,2.56394346776974
13.341,1,3,10,5,3.02516373664254,3.02516373664254
13.583,1,3.6,12,5,3.52568079972423,3.52568079972423
13.809,1,0,1,6,-0.00709094132246167,-0.00709094132246167
14.079,1,0.6,3,6,0.567275305796846,0.567275305796846
14.287,1,1,4,6,1.00975004431839,1.00975004431839
14.534,1,1.6,6,6,1.53518879631271,1.53518879631271
14.743,1,2,7,6,1.97979081723099,1.97979081723099
15.027,1,2.6,9,6,2.58393901790463,2.58393901790463
15.243,1,3,10,6,3.04343201560007,3.04343201560007
15.48,1,3.6,12,6,3.54759794362702,3.54759794362702
15.687,1,0,1,7,-0.0118322603097264,-0.0118322603097264
15.978,1,0.6,3,7,0.595789107360363,0.595789107360363
16.18,1,1,4,7,1.01757438663651,1.01757438663651
16.438,1,1.6,6,7,1.55629023838524,1.55629023838524
16.648,1,2,7,7,1.99477988515747,1.99477988515747
16.917,1,2.6,9,7,2.55646424221333,2.55646424221333
17.132,1,3,10,7,3.00539411867061,3.00539411867061
17.391,1,3.6,12,7,3.54619801635635,3.54619801635635
17.609,1,0,1,8,0.00144170120742652,0.00144170120742652
17.875,1,0.6,3,8,0.576680482969902,0.576680482969902
18.096,1,1,4,8,1.05460443323121,1.05460443323121
18.329,1,1.6,6,8,1.55847900522617,1.55847900522617
18.542,1,2,7,8,2.01910254099838,2.01910254099838
18.799,1,2.6,9,8,2.57487835646062,2.57487835646062
19.007,1,3,10,8,3.02468913317715,3.02468913317715
19.243,1,3.6,12,8,3.53505136060551,3.53505136060551
19.462,1,0,1,9,0.00861759425493239,0.00861759425493239
19.724,1,0.6,3,9,0.573070017953318,0.573070017953318
19.932,1,1,4,9,1.02118491921005,1.02118491921005
20.174,1,1.6,6,9,1.54254937163375,1.54254937163375
20.382,1,2,7,9,1.99066427289048,1.99066427289048
20.647,1,2.6,9,9,2.56157989228007,2.56157989228007
20.852,1,3,10,9,3.0032315978456,3.0032315978456
21.093,1,3.6,12,9,3.52244165170556,3.52244165170556
21.323,1,0,1,10,0.0183755972069082,0.0183755972069082
21.559,1,0.6,3,10,0.53877251010658,0.53877251010658
21.782,1,1,4,10,1.03050349136347,1.03050349136347
22.025,1,1.6,6,10,1.56633590591694,1.56633590591694
22.24,1,2,7,10,2.0404263138552,2.0404263138552
22.49,1,2.6,9,10,2.59169423006248,2.59169423006248
22.699,1,3,10,10,3.05255420801177,3.05255420801177
22.933,1,3.6,12,10,3.56854097758178,3.56854097758178
23.136,1,0,1,11,0.0164455242010881,0.0164455242010881
23.392,1,0.6,3,11,0.590543823584381,0.590543823584381
23.588,1,1,4,11,1.03008783404972,1.03008783404972
23.81,1,1.6,6,11,1.52793870304616,1.52793870304616
24.027,1,2,7,11,2.01457671463278,2.01457671463278
24.268,1,2.6,9,11,2.55503644178659,2.55503644178659
24.469,1,3,10,11,3.00579330966175,3.00579330966175
24.704,1,3.6,12,11,3.53279760792376,3.53279760792376
24.912,1,0,1,12,-0.0007392348918878,-0.0007392348918878
25.173,1,0.6,3,12,0.57808168545555,0.57808168545555
25.373,1,1,4,12,1.02162262058769,1.02162262058769
25.611,1,1.6,6,12,1.54943633339494,1.54943633339494
25.8,1,2,7,12,1.96858251709481,1.96858251709481
26.069,1,2.6,9,12,2.56514507484753,2.56514507484753
26.272,1,3,10,12,3.01533912400665,3.01533912400665
26.493,1,3.6,12,12,3.50545185732766,3.50545185732766
26.713,1,0,1,13,-0.00654902674185945,-0.00654902674185945
26.983,1,0.6,3,13,0.582863380025468,0.582863380025468
27.196,1,1,4,13,1.04784427869747,1.04784427869747
27.453,1,1.6,6,13,1.60887756958341,1.60887756958341
27.652,1,2,7,13,2.04329634346007,2.04329634346007
27.903,1,2.6,9,13,2.59123158086229,2.59123158086229
28.111,1,3,10,13,3.04529743496453,3.04529743496453
28.356,1,3.6,12,13,3.58013461888303,3.58013461888303
28.556,1,0,1,14,0.0170307293595015,0.0170307293595015
28.811,1,0.6,3,14,0.58348759718623,0.58348759718623
29,1,1,4,14,1.00333209922251,1.00333209922251
29.249,1,1.6,6,14,1.5564605701592,1.5564605701592
29.443,1,2,7,14,1.98741206960385,1.98741206960385
29.707,1,2.6,9,14,2.57386153276564,2.57386153276564
29.905,1,3,10,14,3.01369863013699,3.01369863013699
30.159,1,3.6,12,14,3.57793409848204,3.57793409848204
30.348,1,0,1,15,-0.0022177046756634,-0.0022177046756634
30.618,1,0.6,3,15,0.596562557752722,0.596562557752722
30.825,1,1,4,15,1.05562742561449,1.05562742561449
31.077,1,1.6,6,15,1.61448900388099,1.61448900388099
31.275,1,2,7,15,2.05359452966179,2.05359452966179
31.525,1,2.6,9,15,2.60802069857697,2.60802069857697
31.718,1,3,10,15,3.03603770097948,3.03603770097948
31.97,1,3.6,12,15,3.59489927924597,3.59489927924597
32.16,1,0,1,16,0.0162993146878935,0.0162993146878935
32.407,1,0.6,3,16,0.565289868494154,0.565289868494154
32.598,1,1,4,16,0.989812928320053,0.989812928320053
32.841,1,1.6,6,16,1.52991294684201,1.52991294684201
33.032,1,2,7,16,1.95443600666789,1.95443600666789
33.291,1,2.6,9,16,2.53009816632709,2.53009816632709
33.494,1,3,10,16,2.98129283200592,2.98129283200592
33.742,1,3.6,12,16,3.53250601963325,3.53250601963325
33.944,1,0,1,17,-0.0186706497386098,-0.0186706497386098
34.208,1,0.6,3,17,0.572815533980574,0.572815533980574
34.421,1,1,4,17,1.05003734129947,1.05003734129947
34.671,1,1.6,6,17,1.6101568334578,1.6101568334578
34.864,1,2,7,17,2.04256908140402,2.04256908140402
35.104,1,2.6,9,17,2.58028379387602,2.58028379387602
35.292,1,3,10,17,3.00149365197909,3.00149365197909
