onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
0.865,0,NaN,NaN,NaN,NaN,NaN
1.219,0,NaN,NaN,NaN,NaN,NaN
1.486,0,NaN,NaN,NaN,NaN,NaN
1.835,0,NaN,NaN,NaN,NaN,NaN
2.088,0,NaN,NaN,NaN,NaN,NaN
2.43,0,NaN,NaN,NaN,NaN,NaN
2.702,0,NaN,NaN,NaN,NaN,NaN
3.051,0,NaN,NaN,NaN,NaN,NaN
3.31,0,NaN,NaN,NaN,NaN,NaN
3.643,0,NaN,NaN,NaN,NaN,NaN
3.882,0,NaN,NaN,NaN,NaN,NaN
4.217,0,NaN,NaN,NaN,NaN,NaN
4.471,0,NaN,NaN,1,NaN,NaN
4.782,0,NaN,NaN,1,NaN,NaN
5.014,0,NaN,NaN,1,NaN,NaN
5.335,0,NaN,NaN,1,NaN,NaN
5.566,0,NaN,NaN,1,NaN,NaN
5.89,0,NaN,NaN,1,NaN,NaN
6.111,0,NaN,NaN,1,NaN,NaN
6.403,0,NaN,NaN,1,NaN,NaN
6.644,1,0,1,2,-0.0120424655363646,-0.0120424655363646
6.947,1,0.6,3,2,0.564094438282365,0.564094438282365
7.168,1,1,4,2,0.984313104103946,0.984313104103946
7.478,1,1.6,6,2,1.57376010141024,1.57376010141024
7.7,1,2,7,2,1.99588020915861,1.99588020915861
7.999,1,2.6,9,2,2.56441134527016,2.56441134527016
8.227,1,3,10,2,2.99794010457931,2.99794010457931
8.526,1,3.6,12,2,3.56647124069086,3.56647124069086
8.764,1,0,1,3,0.0196560196560192,0.0196560196560192
9.052,1,0.6,3,3,0.585749385749385,0.585749385749385
9.599,0,1.6,6,3,1.66093366093366,1.66093366093366
9.805,0,2,7,3,2.06584766584766,2.06584766584766
10.063,1,2.6,9,3,2.57297297297297,2.57297297297297
10.29,1,3,10,3,3.01916461916462,3.01916461916462
10.56,1,3.6,12,3,3.54987714987715,3.54987714987715
10.798,1,0,1,4,0.0182094081942308,0.0182094081942308
11.065,1,0.6,3,4,0.558421851289829,0.558421851289829
11.29,1,1,4,4,1.01365705614567,1.01365705614567
11.553,1,1.6,6,4,1.54577642893273,1.54577642893273
11.775,1,2,7,4,1.99494183105716,1.99494183105716
12.043,1,2.6,9,4,2.53717754172989,2.53717754172989
12.273,1,3,10,4,3.00252908447142,3.00252908447142
15.285,1,1,4,6,1.01585703498616,1.01585703498616
15.399,1,1.3,5,6,1.24540649383337,1.24540649383337
15.586,1,1.6,6,6,1.62194815001259,1.62194815001259
15.784,1,2,7,6,2.02063931537881,2.02063931537881
15.892,1,2.3,8,6,2.23810722376038,2.23810722376038
16.06,1,2.6,9,6,2.57639063679839,2.57639063679839
16.28,1,3,10,6,3.01938082053864,3.01938082053864
19.241,1,1,4,8,1.0267652306908,1.0267652306908
19.335,1,1.3,5,8,1.2184552638287,1.2184552638287
19.518,1,1.6,6,8,1.59163905174611,1.59163905174611
19.72,1,2,7,8,2.00356869742544,2.00356869742544
19.821,1,2.3,8,8,2.2095335202651,2.2095335202651
19.989,1,2.6,9,8,2.55212847310731,2.55212847310731
20.211,1,3,10,8,3.00484323222023,3.00484323222023
21.454,1,1.6,6,9,1.57046281851274,1.57046281851274
21.657,1,2,7,9,1.99271970878835,1.99271970878835
21.738,1,2.3,8,9,2.16120644825793,2.16120644825793
22.25,1,3.3,11,9,3.22620904836193,3.22620904836193
22.407,1,3.6,12,9,3.55278211128445,3.55278211128445
22.62,1,0,1,10,-0.00427807486630779,-0.00427807486630779
22.715,1,0.3,2,10,0.198930481283422,0.198930481283422
23.213,1,1.3,5,10,1.26417112299465,1.26417112299465
23.353,1,1.6,6,10,1.56363636363637,1.56363636363637
23.551,1,2,7,10,1.98716577540107,1.98716577540107
23.643,1,2.3,8,10,2.18395721925134,2.18395721925134
23.824,1,2.6,9,10,2.57112299465241,2.57112299465241
23.899,0,2.6,9,10,2.73155080213904,2.73155080213904
24.013,1,3,10,10,2.97540106951872,2.97540106951872
24.135,1,3.3,11,10,3.23636363636364,3.23636363636364
24.267,1,3.6,12,10,3.5187165775401,3.5187165775401
24.481,1,0,1,11,-0.023466666666665,-0.023466666666665
24.571,1,0.3,2,11,0.168533333333335,0.168533333333335
25.075,1,1.3,5,11,1.24373333333333,1.24373333333333
25.228,1,1.6,6,11,1.57013333333333,1.57013333333333
25.433,1,2,7,11,2.00746666666666,2.00746666666666
25.532,1,2.3,8,11,2.21866666666666,2.21866666666666
26.02,1,3.3,11,11,3.25973333333333,3.25973333333333
26.165,1,3.6,12,11,3.56906666666666,3.56906666666666
26.374,1,0,1,12,0.0151269584008599,0.0151269584008599
26.47,1,0.3,2,12,0.222582387898429,0.222582387898429
26.955,1,1.3,5,12,1.2706645056726,1.2706645056726
27.077,1,1.6,6,12,1.53430578065911,1.53430578065911
27.294,1,2,7,12,2.0032414910859,2.0032414910859
27.396,1,2.3,8,12,2.22366288492707,2.22366288492707
27.554,1,2.6,9,12,2.56509994597514,2.56509994597514
27.626,0,2.6,9,12,2.72069151809833,2.72069151809833
27.741,1,3,10,12,2.96920583468395,2.96920583468395
27.865,1,3.3,11,12,3.23716909778498,3.23716909778498
27.998,1,3.6,12,12,3.52458130740141,3.52458130740141
28.22,1,0,1,13,0.00427198291206599,0.00427198291206599
28.316,1,0.3,2,13,0.209327162691347,0.209327162691347
28.979,1,1.6,6,13,1.62548949804201,1.62548949804201
29.177,1,2,7,13,2.04841580633678,2.04841580633678
29.419,1,2.6,9,13,2.56532573869705,2.56532573869705
29.631,1,3,10,13,3.0181559273763,3.0181559273763
29.881,1,3.6,12,13,3.55215379138484,3.55215379138484
30.094,1,0,1,14,0.00726348284003066,0.00726348284003066
30.342,1,0.6,3,14,0.547666606137646,0.547666606137646
30.557,1,1,4,14,1.01616124931905,1.01616124931905
30.807,1,1.6,6,14,1.56092246232068,1.56092246232068
31.01,1,2,7,14,2.00326856727802,2.00326856727802
31.252,1,2.6,9,14,2.53059742146359,2.53059742146359
31.458,1,3,10,14,2.97948066097694,2.97948066097694
31.711,1,3.6,12,14,3.53077900853459,3.53077900853459
31.924,1,0,1,15,-0.00510204081632498,-0.00510204081632498
32.163,1,0.6,3,15,0.517492711370257,0.517492711370257
32.375,1,1,4,15,0.981049562682216,0.981049562682216
32.639,1,1.6,6,15,1.55830903790088,1.55830903790088
32.843,1,2,7,15,2.00437317784257,2.00437317784257
33.102,1,2.6,9,15,2.5706997084548,2.5706997084548
33.755,1,0,1,16,-0.00146198830409536,-0.00146198830409536
33.869,1,0.3,2,16,0.248538011695899,0.248538011695899
34.215,1,1,4,16,1.00730994152047,1.00730994152047
34.319,1,1.3,5,16,1.23538011695906,1.23538011695906
