onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
4.47,0,NaN,NaN,1,NaN,NaN
4.796,0,NaN,NaN,1,NaN,NaN
5.336,0,NaN,NaN,1,NaN,NaN
5.88,0,NaN,NaN,1,NaN,NaN
6.427,0,NaN,NaN,1,NaN,NaN
6.661,1,0,1,2,0.0202820472191406,0.0202820472191406
6.775,0,0.3,2,2,0.237046426873714,0.237046426873714
7.19,1,1,4,2,1.02614482649343,1.02614482649343
7.993,1,2.6,9,2,2.5530026937094,2.5530026937094
8.518,1,3.6,12,2,3.5512597052765,3.5512597052765
8.754,1,0,1,3,0,0
9.047,1,0.6,3,3,0.575921375921377,0.575921375921377
9.566,1,1.6,6,3,1.5960687960688,1.5960687960688
10.071,1,2.6,9,3,2.58869778869779,2.58869778869779
10.555,1,3.6,12,3,3.54004914004914,3.54004914004914
10.785,1,0,1,4,-0.00809307030855101,-0.00809307030855101
11.285,1,1,4,4,1.00354071825999,1.00354071825999
12.039,1,2.6,9,4,2.52908447142134,2.52908447142134
12.543,1,3.6,12,4,3.54881133029843,3.54881133029843
12.768,1,0,1,5,0.00397120873666055,0.00397120873666055
13.051,1,0.6,3,5,0.565897244973939,0.565897244973939
13.578,1,1.6,6,5,1.61231074708364,1.61231074708364
14.073,1,2.6,9,5,2.5951849094068,2.5951849094068
14.541,1,3.6,12,5,3.52444775378506,3.52444775378506
14.774,1,0,1,6,-0.0130883463377817,-0.0130883463377817
15.288,1,1,4,6,1.02189781021898,1.02189781021898
15.572,1,1.6,6,6,1.59375786559275,1.59375786559275
16.065,1,2.6,9,6,2.58645859551976,2.58645859551976
16.544,1,3.6,12,6,3.55096904102693,3.55096904102693
16.778,1,0,1,7,0.022329358030955,0.022329358030955
17.044,1,0.6,3,7,0.562293834052273,0.562293834052273
17.544,1,1.6,6,7,1.57726465364121,1.57726465364121
18.046,1,2.6,9,7,2.5962953565085,2.5962953565085
18.525,1,3.6,12,7,3.5686374016747,3.5686374016747
18.748,1,0,1,8,0.0214121845526391,0.0214121845526391
19.237,1,1,4,8,1.01860820800407,1.01860820800407
19.505,1,1.6,6,8,1.56512872801427,1.56512872801427
20.005,1,2.6,9,8,2.58475656385419,2.58475656385419
20.474,1,3.6,12,8,3.54116747387203,3.54116747387203
20.702,1,0,1,9,0.00624024960998464,0.00624024960998464
20.96,1,0.6,3,9,0.542901716068642,0.542901716068642
21.485,1,1.6,6,9,1.63494539781591,1.63494539781591
21.942,1,2.6,9,9,2.58554342173687,2.58554342173687
22.414,1,3.6,12,9,3.56734269370775,3.56734269370775
22.63,1,0,1,10,0.0171122994652387,0.0171122994652387
23.101,1,1,4,10,1.02459893048128,1.02459893048128
23.822,1,2.6,9,10,2.56684491978609,2.56684491978609
24.279,1,3.6,12,10,3.54438502673797,3.54438502673797
24.492,1,0,1,11,0,0
24.749,1,0.6,3,11,0.548266666666662,0.548266666666662
25.234,1,1.6,6,11,1.58293333333334,1.58293333333334
25.706,1,2.6,9,11,2.58986666666666,2.58986666666666
26.147,1,3.6,12,11,3.53066666666666,3.53066666666666
26.361,1,0,1,12,-0.0129659643435986,-0.0129659643435986
26.829,1,1,4,12,0.99837925445705,0.99837925445705
27.551,1,2.6,9,12,2.55861696380335,2.55861696380335
27.996,1,3.6,12,12,3.52025931928687,3.52025931928687
28.206,1,0,1,13,-0.0256318974724111,-0.0256318974724111
28.485,1,0.6,3,13,0.570309718761125,0.570309718761125
28.971,1,1.6,6,13,1.60840156639374,1.60840156639374
29.44,1,2.6,9,13,2.61018155927377,2.61018155927377
29.875,1,3.6,12,13,3.53933784264864,3.53933784264864
30.089,1,0,1,14,-0.00363174142000759,-0.00363174142000759
30.554,1,1,4,14,1.00962411476303,1.00962411476303
30.801,1,1.6,6,14,1.54784819320864,1.54784819320864
31.293,1,2.6,9,14,2.61993826039586,2.61993826039586
31.72,1,3.6,12,14,3.55039041220265,3.55039041220265
31.931,1,0,1,15,0.0102040816326577,0.0102040816326577
32.188,1,0.6,3,15,0.572157434402339,0.572157434402339
32.65,1,1.6,6,15,1.58236151603498,1.58236151603498
33.104,1,2.6,9,15,2.57507288629737,2.57507288629737
33.548,1,3.6,12,15,3.54591836734694,3.54591836734694
33.771,1,0,1,16,0.0336257309941464,0.0336257309941464
34.214,1,1,4,16,1.00511695906432,1.00511695906432
34.938,1,2.6,9,16,2.59283625730994,2.59283625730994
35.383,1,3.6,12,16,3.5687134502924,3.5687134502924
35.581,1,0,1,17,0.00287253141831589,0.00287253141831589
35.839,1,0.6,3,17,0.558707360861753,0.558707360861753
36.309,1,1.6,6,17,1.57127468581687,1.57127468581687
36.782,1,2.6,9,17,2.59030520646318,2.59030520646318
37.208,1,3.6,12,17,3.50807899461399,3.50807899461399
37.42,1,0,1,18,-0.036303019077612,-0.036303019077612
37.873,1,1,4,18,0.970550101870706,0.970550101870706
38.587,1,2.6,9,18,2.5575106501204,2.5575106501204
39.021,1,3.6,12,18,3.52213372846824,3.52213372846824
39.228,1,0,1,19,-0.0175679385122054,-0.0175679385122054
39.487,1,0.6,3,19,0.55119407082076,0.55119407082076
39.946,1,1.6,6,19,1.5591545429591,1.5591545429591
40.406,1,2.6,9,19,2.56931100741147,2.56931100741147
40.849,1,3.6,12,19,3.54213560252538,3.54213560252538
41.066,1,0,1,20,0.0188313486568773,0.0188313486568773
41.502,1,1,4,20,0.984768762115755,0.984768762115755
41.753,1,1.6,6,20,1.54084741068955,1.54084741068955
42.213,1,2.6,9,20,2.55995569094434,2.55995569094434
42.658,1,3.6,12,20,3.54583217945168,3.54583217945168
42.871,1,0,1,21,0.0174815624146466,0.0174815624146466
43.123,1,0.6,3,21,0.568150778475822,0.568150778475822
43.585,1,1.6,6,21,1.57771100792134,1.57771100792134
