onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
4.717,1,0,1,2,0.00818274803954905,0.00818274803954905
5.008,1,0.6,3,2,0.603477667916809,0.603477667916809
5.703,1,2,7,2,2.02523013978861,2.02523013978861
5.997,1,2.6,9,2,2.62666212069553,2.62666212069553
6.686,1,0,1,3,0.0362765229295009,0.0362765229295009
6.967,1,0.6,3,3,0.613278576317591,0.613278576317591
7.629,1,2,7,3,1.97262149212868,1.97262149212868
7.928,1,2.6,9,3,2.58658453114305,2.58658453114305
8.619,1,0,1,4,0.00563727649079476,0.00563727649079476
8.909,1,0.6,3,4,0.618691094864795,0.618691094864795
9.559,1,2,7,4,1.99277723949617,1.99277723949617
9.838,1,2.6,9,4,2.58257729234563,2.58257729234563
10.511,1,0,1,5,0.0052308094677641,0.0052308094677641
10.788,1,0.6,3,5,0.584804498496143,0.584804498496143
11.459,1,2,7,5,1.98875375964431,1.98875375964431
11.744,1,2.6,9,5,2.58506603896953,2.58506603896953
12.416,1,0,1,6,-0.00900542974440254,-0.00900542974440254
12.697,1,0.6,3,6,0.586412395709177,0.586412395709177
13.36,1,2,7,6,1.99125943583631,1.99125943583631
13.644,1,2.6,9,6,2.59303403522712,2.59303403522712
14.318,1,0,1,7,0.0212032865094085,0.0212032865094085
14.592,1,0.6,3,7,0.602173336867217,0.602173336867217
15.272,1,2,7,7,2.04399681950703,2.04399681950703
15.535,1,2.6,9,7,2.60164325470448,2.60164325470448
16.21,1,0,1,8,0.0334908845374811,0.0334908845374811
16.46,1,0.6,3,8,0.573666441593524,0.573666441593524
17.129,1,2,7,8,2.0191762322755,2.0191762322755
17.392,1,2.6,9,8,2.58744091829845,2.58744091829845
18.04,1,0,1,9,-0.0124223602484451,-0.0124223602484451
18.315,1,0.6,3,9,0.581690521199034,0.581690521199034
18.999,1,2,7,9,2.05941128814475,2.05941128814475
19.265,1,2.6,9,9,2.63408047529031,2.63408047529031
19.914,1,0,1,10,0.0365720524017507,0.0365720524017507
20.163,1,0.6,3,10,0.58024017467249,0.58024017467249
20.808,1,2,7,10,1.98853711790393,1.98853711790393
21.072,1,2.6,9,10,2.56495633187773,2.56495633187773
21.738,1,0,1,11,0.0191623323295902,0.0191623323295902
21.996,1,0.6,3,11,0.584177388447846,0.584177388447846
22.661,1,2,7,11,2.04051464549685,2.04051464549685
22.935,1,2.6,9,11,2.64056939501779,2.64056939501779
23.573,1,0,1,12,0.0379068809229439,0.0379068809229439
23.829,1,0.6,3,12,0.60046696882296,0.60046696882296
24.469,1,2,7,12,2.006867188573,2.006867188573
24.725,1,2.6,9,12,2.56942727647302,2.56942727647302
25.383,1,0,1,13,0.0155153306243105,0.0155153306243105
25.631,1,0.6,3,13,0.565201329885487,0.565201329885487
26.299,1,2,7,13,2.0458071666051,2.0458071666051
26.546,1,2.6,9,13,2.5932766900628,2.5932766900628
27.191,1,0,1,14,0.0229544613106222,0.0229544613106222
27.441,1,0.6,3,14,0.578304331728985,0.578304331728985
28.075,1,2,7,14,1.98667160310995,1.98667160310995
28.329,1,2.6,9,14,2.55090707145501,2.55090707145501
28.983,1,0,1,15,0.00363901018922523,0.00363901018922523
29.241,1,0.6,3,15,0.566957787481801,0.566957787481801
29.899,1,2,7,15,2.00363901018923,2.00363901018923
30.17,1,2.6,9,15,2.59534206695779,2.59534206695779
30.812,1,0,1,16,-0.0029298663248447,-0.0029298663248447
31.071,1,0.6,3,16,0.566196667277059,0.566196667277059
31.717,1,2,7,16,1.98571690166636,1.98571690166636
31.981,1,2.6,9,16,2.56583043398645,2.56583043398645
32.639,1,0,1,17,0.0118015858380957,0.0118015858380957
32.884,1,0.6,3,17,0.553936935275672,0.553936935275672
33.537,1,2,7,17,1.99889360132767,1.99889360132767
33.792,1,2.6,9,17,2.56315692421169,2.56315692421169
34.443,1,0,1,18,0.00367039823820551,0.00367039823820551
34.697,1,0.6,3,18,0.563039089741245,0.563039089741245
35.344,1,2,7,18,1.98788768581392,1.98788768581392
35.6,1,2.6,9,18,2.55166085520279,2.55166085520279
36.268,1,0,1,19,0.0229332346957691,0.0229332346957691
36.516,1,0.6,3,19,0.573330867394117,0.573330867394117
37.177,1,2,7,19,2.04031810615868,2.04031810615868
37.43,1,2.6,9,19,2.60181246532273,2.60181246532273
38.06,1,0,1,20,0,0
38.324,1,0.6,3,20,0.586775328764577,0.586775328764577
38.957,1,2,7,20,1.99370253750694,1.99370253750694
39.221,1,2.6,9,20,2.58047786627152,2.58047786627152
39.864,1,0,1,21,0.00970330285499827,0.00970330285499827
40.118,1,0.6,3,21,0.578466131740996,0.578466131740996
40.765,1,2,7,21,2.02724388878522,2.02724388878522
41.023,1,2.6,9,21,2.6049636126143,2.6049636126143
41.638,1,0,1,22,-0.0178920883421922,-0.0178920883421922
41.902,1,0.6,3,22,0.572546826949959,0.572546826949959
42.536,1,2,7,22,1.99049482806822,1.99049482806822
42.806,1,2.6,9,22,2.59435280961699,2.59435280961699
