onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
0.464,0,NaN,NaN,NaN,NaN,NaN
0.748,0,NaN,NaN,NaN,NaN,NaN
1.148,0,NaN,NaN,NaN,NaN,NaN
1.433,0,NaN,NaN,NaN,NaN,NaN
1.823,0,NaN,NaN,NaN,NaN,NaN
2.097,0,NaN,NaN,NaN,NaN,NaN
2.482,0,NaN,NaN,NaN,NaN,NaN
2.757,0,NaN,NaN,NaN,NaN,NaN
3.131,0,NaN,NaN,NaN,NaN,NaN
3.388,0,NaN,NaN,NaN,NaN,NaN
3.773,0,NaN,NaN,NaN,NaN,NaN
4.039,0,NaN,NaN,NaN,NaN,NaN
4.38,0,NaN,NaN,NaN,NaN,NaN
4.631,0,NaN,NaN,NaN,NaN,NaN
5.014,0,NaN,NaN,NaN,NaN,NaN
5.275,0,NaN,NaN,NaN,NaN,NaN
5.637,0,NaN,NaN,NaN,NaN,NaN
5.902,0,NaN,NaN,NaN,NaN,NaN
6.261,0,NaN,NaN,NaN,NaN,NaN
6.526,0,NaN,NaN,NaN,NaN,NaN
6.865,0,NaN,NaN,NaN,NaN,NaN
7.137,0,NaN,NaN,1,NaN,NaN
7.485,0,NaN,NaN,1,NaN,NaN
7.763,0,NaN,NaN,1,NaN,NaN
8.091,0,NaN,NaN,1,NaN,NaN
8.344,0,NaN,NaN,1,NaN,NaN
8.693,0,NaN,NaN,1,NaN,NaN
8.962,0,NaN,NaN,1,NaN,NaN
9.285,0,NaN,NaN,1,NaN,NaN
9.53,1,0,1,2,-0.035352071863228,-0.035352071863228
9.901,1,0.6,3,2,0.609678354100262,0.609678354100262
10.466,1,1.6,6,2,1.59200231816865,1.59200231816865
11.03,1,2.6,9,2,2.57258765575196,2.57258765575196
11.136,0,2.6,9,2,2.7568820631701,2.7568820631701
11.288,1,3,10,2,3.02115328890177,3.02115328890177
11.434,1,3.3,11,2,3.27499275572298,3.27499275572298
11.593,1,3.6,12,2,3.55143436685019,3.55143436685019
11.866,1,0,1,3,0.0261665939816844,0.0261665939816844
13.969,0,3.6,12,3,3.69472307021369,3.69472307021369
14.14,1,0,1,4,-0.0072213028433872,-0.0072213028433872
14.246,1,0.3,2,4,0.184143222506395,0.184143222506395
14.697,1,1,4,4,0.998345118098389,0.998345118098389
14.806,1,1.3,5,4,1.19512562058071,1.19512562058071
15.557,1,2.6,9,4,2.55092522942681,2.55092522942681
15.655,0,2.6,9,4,2.72784714908981,2.72784714908981
15.816,1,3,10,4,3.01850458853618,3.01850458853618
15.945,1,3.3,11,4,3.25139160523545,3.25139160523545
16.111,1,3.6,12,4,3.55107567323605,3.55107567323605
16.352,1,0,1,5,-0.0136721652548647,-0.0136721652548647
16.604,0,0.3,2,5,0.435725962252935,0.435725962252935
18.357,1,3.6,12,5,3.56189626987665,3.56189626987665
18.567,1,0,1,6,-0.0650455927051691,-0.0650455927051691
18.671,0,0,1,6,0.124620060790271,0.124620060790271
19.128,1,1,4,6,0.958054711246201,0.958054711246201
19.243,0,1.3,5,6,1.1677811550152,1.1677811550152
19.995,1,2.6,9,6,2.53920972644377,2.53920972644377
20.092,0,2.6,9,6,2.7161094224924,2.7161094224924
20.254,1,3,10,6,3.01155015197569,3.01155015197569
20.395,1,3.3,11,6,3.26869300911855,3.26869300911855
20.55,1,3.6,12,6,3.55136778115502,3.55136778115502
20.801,1,0,1,7,0.00886001181335361,0.00886001181335361
22.776,1,3.6,12,7,3.50856467808624,3.50856467808624
23.032,1,0,1,8,-0.0391676866585024,-0.0391676866585024
23.153,0,0.3,2,8,0.182986536107713,0.182986536107713
23.601,1,1,4,8,1.00550795593635,1.00550795593635
23.716,1,1.3,5,8,1.21664626682987,1.21664626682987
24.451,1,2.6,9,8,2.56609547123623,2.56609547123623
24.541,0,2.6,9,8,2.73133414932681,2.73133414932681
24.707,1,3,10,8,3.03610771113831,3.03610771113831
24.827,1,3.3,11,8,3.25642594859242,3.25642594859242
24.989,1,3.6,12,8,3.55385556915545,3.55385556915545
25.236,1,0,1,9,0.00743034055727801,0.00743034055727801
25.347,1,0.3,2,9,0.213622291021675,0.213622291021675
25.922,1,1.3,5,9,1.28173374613003,1.28173374613003
26.067,1,1.6,6,9,1.55108359133127,1.55108359133127
26.304,1,2,7,9,1.99133126934984,1.99133126934984
26.44,1,2.3,8,9,2.24396284829721,2.24396284829721
27.009,1,3.3,11,9,3.30092879256966,3.30092879256966
27.129,1,3.6,12,9,3.52383900928793,3.52383900928793
27.376,1,0,1,10,-0.0175576109108025,-0.0175576109108025
27.496,1,0.3,2,10,0.208183100799492,0.208183100799492
27.664,1,0.6,3,10,0.524220097193917,0.524220097193917
27.912,1,1,4,10,0.990750901395198,0.990750901395198
28.034,1,1.3,5,10,1.22025395830067,1.22025395830067
28.745,1,2.6,9,10,2.5577676751842,2.5577676751842
28.832,0,2.6,9,10,2.72142969117417,2.72142969117417
28.993,1,3,10,10,3.02429847938548,3.02429847938548
29.118,1,3.3,11,10,3.25944505408371,3.25944505408371
29.283,1,3.6,12,10,3.56983853268538,3.56983853268538
29.528,1,0,1,11,0.0307210031347937,0.0307210031347937
29.658,1,0.3,2,11,0.27523510971787,0.27523510971787
30.203,1,1.3,5,11,1.30031347962382,1.30031347962382
30.336,1,1.6,6,11,1.55047021943573,1.55047021943573
30.571,1,2,7,11,1.99247648902821,1.99247648902821
30.712,1,2.3,8,11,2.2576802507837,2.2576802507837
31.267,1,3.3,11,11,3.30156739811912,3.30156739811912
31.396,1,3.6,12,11,3.54420062695925,3.54420062695925
31.635,1,0,1,12,-0.00631313131313229,-0.00631313131313229
31.76,1,0.3,2,12,0.230429292929292,0.230429292929292
31.934,1,0.6,3,12,0.559974747474745,0.559974747474745
32.169,1,1,4,12,1.00505050505049,1.00505050505049
32.288,1,1.3,5,12,1.23042929292928,1.23042929292928
33.012,1,2.6,9,12,2.60164141414141,2.60164141414141
33.092,0,2.6,9,12,2.75315656565656,2.75315656565656
33.24,1,3,10,12,3.03345959595959,3.03345959595959
33.364,1,3.3,11,12,3.26830808080807,3.26830808080807
33.53,1,3.6,12,12,3.58270202020202,3.58270202020202
33.769,1,0,1,13,0.035443037974673,0.035443037974673
33.895,1,0.3,2,13,0.274683544303796,0.274683544303796
34.453,0,1.3,5,13,1.33417721518987,1.33417721518987
34.574,1,1.6,6,13,1.5639240506329,1.5639240506329
34.801,1,2,7,13,1.99493670886076,1.99493670886076
