onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
0.502,0,NaN,NaN,NaN,NaN,NaN
0.826,0,NaN,NaN,NaN,NaN,NaN
1.024,0,NaN,NaN,NaN,NaN,NaN
1.326,0,NaN,NaN,NaN,NaN,NaN
1.514,0,NaN,NaN,NaN,NaN,NaN
1.696,0,NaN,NaN,NaN,NaN,NaN
1.81,0,NaN,NaN,NaN,NaN,NaN
2.012,0,NaN,NaN,NaN,NaN,NaN
2.13,0,NaN,NaN,NaN,NaN,NaN
2.294,0,NaN,NaN,NaN,NaN,NaN
2.501,0,NaN,NaN,1,NaN,NaN
2.783,0,NaN,NaN,1,NaN,NaN
2.983,0,NaN,NaN,1,NaN,NaN
3.269,0,NaN,NaN,1,NaN,NaN
3.465,0,NaN,NaN,1,NaN,NaN
3.651,0,NaN,NaN,1,NaN,NaN
3.749,0,NaN,NaN,1,NaN,NaN
3.963,0,NaN,NaN,1,NaN,NaN
4.073,0,NaN,NaN,1,NaN,NaN
4.233,0,NaN,NaN,1,NaN,NaN
4.466,0,0,1,2,0.0904192403732425,0.0904192403732425
4.924,0,1,4,2,1.05348928899987,1.05348928899987
5.379,1,2,7,2,2.01025101853069,2.01025101853069
5.852,1,3,10,2,3.00486266263635,3.00486266263635
6.334,1,0,1,3,0.0189163626536936,0.0189163626536936
6.795,1,1,4,3,1.01553844075125,1.01553844075125
7.265,1,2,7,3,2.03161734900689,2.03161734900689
7.705,1,3,10,3,2.98284015673558,2.98284015673558
8.178,1,0,1,4,0.00547095832953686,0.00547095832953686
8.665,0,1,4,4,1.07121364092277,1.07121364092277
9.1,1,2,7,4,2.0231603902617,2.0231603902617
9.538,1,3,10,4,2.98167228959606,2.98167228959606
10.128,1,0.3,2,5,0.278118609406956,0.278118609406956
10.444,1,1,4,5,0.983082357315491,0.983082357315491
10.714,1,1.6,6,5,1.58542480014873,1.58542480014873
10.986,1,2.3,8,5,2.19222903885481,2.19222903885481
11.451,1,3.3,11,5,3.22959657928984,3.22959657928984
13.208,1,3.3,11,6,3.20529801324503,3.20529801324503
14.964,1,3.3,11,7,3.21677788369876,3.21677788369876
15.978,1,1.6,6,8,1.5526873434791,1.5526873434791
16.185,1,2,7,8,2.03120785975727,2.03120785975727
16.269,1,2.3,8,8,2.22539009824696,2.22539009824696
16.441,1,2.6,9,8,2.62300134848777,2.62300134848777
16.718,1,3.3,11,8,3.26334039684069,3.26334039684069
17.292,1,0.6,3,9,0.604846271529395,0.604846271529395
17.464,1,1,4,9,1.01228840744214,1.01228840744214
17.705,1,1.6,6,9,1.58318116764546,1.58318116764546
17.994,1,2.3,8,9,2.26777870996398,2.26777870996398
18.379,1,3.3,11,9,3.17978581651286,3.17978581651286
18.464,0,3.3,11,9,3.38113803484183,3.38113803484183
18.568,1,3.6,12,9,3.6274983960914,3.6274983960914
18.728,1,0,1,10,0.00646140290763711,0.00646140290763711
19.409,1,1.6,6,10,1.60653972294287,1.60653972294287
20.179,0,3.3,11,10,3.41573253707964,3.41573253707964
21.099,1,1.6,6,11,1.58582677165354,1.58582677165354
21.174,0,1.6,6,11,1.76299212598425,1.76299212598425
21.285,1,2,7,11,2.0251968503937,2.0251968503937
21.387,1,2.3,8,11,2.26614173228347,2.26614173228347
24.325,1,1.3,5,13,1.26770327820144,1.26770327820144
24.905,1,2.6,9,13,2.64633059324552,2.64633059324552
25.473,1,0,1,14,-0.0036182722749974,-0.0036182722749974
26,1,1.3,5,14,1.26760138700437,1.26760138700437
26.543,1,2.6,9,14,2.57741595055027,2.57741595055027
27.122,1,0,1,15,-0.0258581809070447,-0.0258581809070447
27.676,1,1.3,5,15,1.30674016537208,1.30674016537208
28.13,0,2.3,8,15,2.3987972939113,2.3987972939113
28.221,1,2.6,9,15,2.61768980205462,2.61768980205462
28.489,1,3.3,11,15,3.2623402655976,3.2623402655976
28.658,0,3.6,12,15,3.66885492357806,3.66885492357806
28.82,0,0,1,16,0.0590585023006555,0.0590585023006555
29.218,1,1,4,16,1.02502907417708,1.02502907417708
29.315,1,1.3,5,16,1.26045406280023,1.26045406280023
29.755,0,2.3,8,16,2.32836122768873,2.32836122768873
29.858,1,2.6,9,16,2.57834858674218,2.57834858674218
30.137,1,3.3,11,16,3.25549881175103,3.25549881175103
30.304,1,3.6,12,16,3.66081812206098,3.66081812206098
30.458,1,0,1,17,0.0348890589135437,0.0348890589135437
30.863,1,1,4,17,1.02647283856159,1.02647283856159
30.956,1,1.3,5,17,1.25416985462892,1.25416985462892
31.382,1,2.3,8,17,2.29716908951799,2.29716908951799
31.495,1,2.6,9,17,2.57383320581485,2.57383320581485
31.762,1,3.3,11,17,3.22754399387911,3.22754399387911
31.93,1,3.6,12,17,3.63886763580719,3.63886763580719
32.086,1,0,1,18,0.0209844159851824,0.0209844159851824
32.492,1,1,4,18,1.02329887363061,1.02329887363061
32.581,1,1.3,5,18,1.24301805276964,1.24301805276964
33.019,1,2.3,8,18,2.32433266471223,2.32433266471223
33.125,1,2.6,9,18,2.58602067582163,2.58602067582163
33.386,1,3.3,11,18,3.23036568430799,3.23036568430799
33.545,1,3.6,12,18,3.62289770097208,3.62289770097208
33.691,1,0,1,19,-0.0167208546214503,-0.0167208546214503
34.107,1,1,4,19,1.01377922278991,1.01377922278991
34.201,1,1.3,5,19,1.24663260566651,1.24663260566651
34.633,1,2.3,8,19,2.31676730143986,2.31676730143986
34.745,1,2.6,9,19,2.59420962997367,2.59420962997367
35.008,1,3.3,11,19,3.24570366929866,3.24570366929866
35.159,1,3.6,12,19,3.61975538008979,3.61975538008979
35.318,1,0,1,20,0.0136328427575469,0.0136328427575469
35.545,1,0.6,3,20,0.576297443841986,0.576297443841986
35.715,1,1,4,20,0.997676219984515,0.997676219984515
35.801,1,1.3,5,20,1.21084430673896,1.21084430673896
35.969,1,1.6,6,20,1.6272656855151,1.6272656855151
36.127,1,2,7,20,2.01890007745934,2.01890007745934
36.362,1,2.6,9,20,2.60139426800929,2.60139426800929
36.527,1,3,10,20,3.01037955073586,3.01037955073586
36.618,1,3.3,11,20,3.23594113090627,3.23594113090627
36.77,1,3.6,12,20,3.61270333075136,3.61270333075136
36.926,1,0,1,21,-0.000622568093388188,-0.000622568093388188
37.153,1,0.6,3,21,0.56466926070038,0.56466926070038
37.32,1,1,4,21,0.980544747081708,0.980544747081708
37.408,1,1.3,5,21,1.19968871595331,1.19968871595331
37.579,1,1.6,6,21,1.62552529182879,1.62552529182879
37.724,1,2,7,21,1.98661478599221,1.98661478599221
37.961,1,2.6,9,21,2.5768093385214,2.5768093385214
38.132,1,3,10,21,3.00264591439688,3.00264591439688
38.222,1,3.3,11,21,3.22677042801557,3.22677042801557
38.375,1,3.6,12,21,3.60778210116732,3.60778210116732
38.534,1,0,1,22,0.00375000000000014,0.00375000000000014
38.763,1,0.6,3,22,0.576249999999998,0.576249999999998
38.924,1,1,4,22,0.978750000000001,0.978750000000001
39.021,1,1.3,5,22,1.22125,1.22125
39.175,1,1.6,6,22,1.60624999999999,1.60624999999999
39.333,1,2,7,22,2.00125,2.00125
39.567,1,2.6,9,22,2.58625,2.58625
39.738,1,3,10,22,3.01375,3.01375
39.827,1,3.3,11,22,3.23625,3.23625
39.977,1,3.6,12,22,3.61124999999999,3.61124999999999
40.131,1,0,1,23,-0.00380710659898491,-0.00380710659898491
40.355,1,0.6,3,23,0.564720812182732,0.564720812182732
40.526,1,1,4,23,0.998730964467013,0.998730964467013
40.776,1,1.6,6,23,1.63324873096447,1.63324873096447
40.925,1,2,7,23,2.01142131979695,2.01142131979695
41.146,1,2.6,9,23,2.57233502538071,2.57233502538071
41.32,1,3,10,23,3.01395939086294,3.01395939086294
41.408,1,3.3,11,23,3.23730964467005,3.23730964467005
41.558,1,3.6,12,23,3.61802030456853,3.61802030456853
41.715,1,0,1,24,0.0164713335445109,0.0164713335445109
41.934,1,0.6,3,24,0.571428571428564,0.571428571428564
42.092,1,1,4,24,0.971808679125748,0.971808679125748
42.189,1,1.3,5,24,1.21761165663605,1.21761165663605
42.358,1,1.6,6,24,1.64586632879315,1.64586632879315
42.481,1,2,7,24,1.95755464048147,1.95755464048147
42.998,1,3.3,11,24,3.26765917009819,3.26765917009819
43.145,1,3.6,12,24,3.64016471333546,3.64016471333546
43.384,1,0.3,2,25,0.249571183533451,0.249571183533451
43.649,1,1,4,25,0.931389365351633,0.931389365351633
43.892,1,1.6,6,25,1.55660377358491,1.55660377358491
44.155,1,2.3,8,25,2.23327615780446,2.23327615780446
44.555,1,3.3,11,25,3.26243567753001,3.26243567753001
44.957,0,0.3,2,26,0.296677384780276,0.296677384780276
45.208,1,1,4,26,0.942336548767408,0.942336548767408
45.443,1,1.6,6,26,1.54683815648445,1.54683815648445
45.521,0,1.6,6,26,1.74748124330118,1.74748124330118
45.614,1,2,7,26,1.9867095391211,1.9867095391211
45.727,1,2.3,8,26,2.27738478027866,2.27738478027866
45.843,1,2.6,9,26,2.57577706323687,2.57577706323687
46.095,1,3.3,11,26,3.22400857449088,3.22400857449088
47.622,1,3.3,11,27,3.1378574477166,3.1378574477166
47.705,0,3.3,11,27,3.35040546308152,3.35040546308152
47.814,1,3.6,12,27,3.62953478446436,3.62953478446436
47.979,0,0,1,28,0.0519259416897212,0.0519259416897212
48.579,1,1.6,6,28,1.58416684400937,1.58416684400937
49.212,1,3.3,11,28,3.2006809959566,3.2006809959566
49.293,0,3.3,11,28,3.40753351776974,3.40753351776974
49.39,0,3.6,12,28,3.65524579697809,3.65524579697809
49.551,0,0,1,29,0.0660632047006597,0.0660632047006597
50.157,1,1.6,6,29,1.60584405272351,1.60584405272351
50.403,1,2.3,8,29,2.23090360489122,2.23090360489122
50.789,1,3.3,11,29,3.21168810544705,3.21168810544705
50.857,0,3.3,11,29,3.38446879466413,3.38446879466413
50.955,1,3.6,12,29,3.63347625853581,3.63347625853581
51.113,1,0,1,30,0.0348082907019716,0.0348082907019716
51.732,1,1.6,6,30,1.60181425030326,1.60181425030326
52.39,1,3.3,11,30,3.26754917989559,3.26754917989559
52.537,1,3.6,12,30,3.63968145140026,3.63968145140026
52.768,1,0.3,2,31,0.230752548254197,0.230752548254197
53.038,1,1,4,31,0.933420082411633,0.933420082411633
53.27,1,1.6,6,31,1.53719366731731,1.53719366731731
53.35,0,1.6,6,31,1.74539145521581,1.74539145521581
53.436,1,2,7,31,1.96920407720669,1.96920407720669
53.554,1,2.3,8,31,2.27629581435699,2.27629581435699
53.675,1,2.6,9,31,2.59119496855346,2.59119496855346
