onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
2.518,0,NaN,NaN,1,NaN,NaN
2.812,0,NaN,NaN,1,NaN,NaN
3.007,0,NaN,NaN,1,NaN,NaN
3.298,0,NaN,NaN,1,NaN,NaN
3.477,0,NaN,NaN,1,NaN,NaN
3.755,0,NaN,NaN,1,NaN,NaN
3.925,0,NaN,NaN,1,NaN,NaN
4.254,0,NaN,NaN,1,NaN,NaN
4.412,1,0,1,2,-0.0231305033512948,-0.0231305033512948
4.716,1,0.6,3,2,0.616112498357209,0.616112498357209
4.903,1,1,4,2,1.00933105532921,1.00933105532921
5.213,1,1.6,6,2,1.66119069522933,1.66119069522933
5.382,1,2,7,2,2.01655933762649,2.01655933762649
5.677,1,2.6,9,2,2.63687738204757,2.63687738204757
5.857,1,3,10,2,3.01537652779603,3.01537652779603
6.161,1,3.6,12,2,3.65461952950453,3.65461952950453
6.318,1,0,1,3,-0.0156735576273495,-0.0156735576273495
6.605,1,0.6,3,3,0.604783137413863,0.604783137413863
6.782,1,1,4,3,0.987434130522902,0.987434130522902
7.083,1,1.6,6,3,1.63815700581003,1.63815700581003
7.247,1,2,7,3,1.99270368869072,1.99270368869072
7.541,1,2.6,9,3,2.62829347385489,2.62829347385489
7.716,1,3,10,3,3.00662072692879,3.00662072692879
8.024,1,3.6,12,3,3.67247669233887,3.67247669233887
8.178,1,0,1,4,0.00547095832953686,0.00547095832953686
8.463,1,0.6,3,4,0.629160207896416,0.629160207896416
8.637,1,1,4,4,1.00993890763199,1.00993890763199
8.933,1,1.6,6,4,1.65770037384882,1.65770037384882
9.091,1,2,7,4,2.00346494027537,2.00346494027537
9.371,1,2.6,9,4,2.61621227318319,2.61621227318319
9.539,1,3,10,4,2.98386067292788,2.98386067292788
9.831,1,3.6,12,4,3.62286860581745,3.62286860581745
9.994,1,0,1,5,-0.0208217140732455,-0.0208217140732455
10.27,1,0.6,3,5,0.594906116378511,0.594906116378511
10.438,1,1,4,5,0.969696969696974,0.969696969696974
10.726,1,1.6,6,5,1.61219557538576,1.61219557538576
10.901,1,2,7,5,2.00260271425916,2.00260271425916
11.173,1,2.6,9,5,2.60940695296524,2.60940695296524
11.348,1,3,10,5,2.99981409183864,2.99981409183864
11.631,1,3.6,12,5,3.63115820784533,3.63115820784533
