onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
0.03,0,NaN,NaN,NaN,NaN,NaN
0.095,0,NaN,NaN,NaN,NaN,NaN
0.3,0,NaN,NaN,NaN,NaN,NaN
0.488,0,NaN,NaN,NaN,NaN,NaN
0.741,0,NaN,NaN,NaN,NaN,NaN
0.932,0,NaN,NaN,NaN,NaN,NaN
1.186,0,NaN,NaN,NaN,NaN,NaN
1.364,0,NaN,NaN,NaN,NaN,NaN
1.45,0,NaN,NaN,NaN,NaN,NaN
5.199,0,0,1,3,0.0483620956908129,0.0483620956908129
5.304,0,0.3,2,3,0.308773380179808,0.308773380179808
5.824,1,1.6,6,3,1.59842926526816,1.59842926526816
6.077,1,2.3,8,3,2.22589645551307,2.22589645551307
6.501,0,3.3,11,3,3.27746202335434,3.27746202335434
6.644,1,3.6,12,3,3.63211739175364,3.63211739175364
6.775,1,0,1,4,-0.0439189189189209,-0.0439189189189209
7.191,1,1,4,4,1.01013513513513,1.01013513513513
7.271,1,1.3,5,4,1.21283783783784,1.21283783783784
7.81,1,2.6,9,4,2.5785472972973,2.5785472972973
7.98,1,3,10,4,3.00929054054054,3.00929054054054
8.082,1,3.3,11,4,3.26773648648649,3.26773648648649
8.24,1,3.6,12,4,3.66807432432433,3.66807432432433
8.369,1,0,1,5,-0.00515796260476825,-0.00515796260476825
8.76,1,1,4,5,1.00322372662798,1.00322372662798
8.849,1,1.3,5,5,1.2327530625403,1.2327530625403
8.994,1,1.6,6,5,1.6067053513862,1.6067053513862
9.384,1,2.6,9,5,2.61250805931657,2.61250805931657
9.546,1,3,10,5,3.03030303030303,3.03030303030303
9.646,1,3.3,11,5,3.28820116054159,3.28820116054159
9.803,0,3.6,12,5,3.69310122501612,3.69310122501612
9.937,0,0,1,6,0.0387180038717973,0.0387180038717973
10.318,1,1,4,6,1.02215530221553,1.02215530221553
10.404,1,1.3,5,6,1.24413852441385,1.24413852441385
10.552,1,1.6,6,6,1.62615616261562,1.62615616261562
10.928,1,2.6,9,6,2.59668745966875,2.59668745966875
11.087,1,3,10,6,3.00709830070983,3.00709830070983
11.182,1,3.3,11,6,3.25231232523124,3.25231232523124
11.329,1,3.6,12,6,3.63174876317488,3.63174876317488
11.463,1,0,1,7,-0.0226136116547074,-0.0226136116547074
11.846,1,1,4,7,0.976734072624486,0.976734072624486
11.926,1,1.3,5,7,1.18547510328333,1.18547510328333
