onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
3.611,1,0,1,2,0.0205831903945109,0.0205831903945109
4.314,1,1.6,6,2,1.62835906232133,1.62835906232133
4.5,1,2,7,2,2.05374499714122,2.05374499714122
5.172,1,3.6,12,2,3.59062321326472,3.59062321326472
5.37,1,0,1,3,0.0441774849835306,0.0441774849835306
6.058,1,1.6,6,3,1.64386746754505,1.64386746754505
6.238,1,2,7,3,2.06239100949429,2.06239100949429
6.869,1,3.6,12,3,3.52954853710521,3.52954853710521
7.08,1,0,1,4,0.0202059452108043,0.0202059452108043
7.771,1,1.6,6,4,1.63124149990286,1.63124149990286
7.943,1,2,7,4,2.0322517971634,2.0322517971634
8.597,1,3.6,12,4,3.5570235088401,3.5570235088401
8.792,1,0,1,5,0.0118156754627825,0.0118156754627825
9.458,1,1.6,6,5,1.58566364710516,1.58566364710516
9.651,1,2,7,5,2.04174871996849,2.04174871996849
10.29,1,3.6,12,5,3.55179204411185,3.55179204411185
10.483,1,0,1,6,0.00807306120389651,0.00807306120389651
11.147,1,1.6,6,6,1.61622685301983,1.61622685301983
11.32,1,2,7,6,2.03521872950199,2.03521872950199
11.974,1,3.6,12,6,3.61915333770624,3.61915333770624
12.149,1,0,1,7,0.0430107526881665,0.0430107526881665
12.786,1,1.6,6,7,1.58655156746933,1.58655156746933
12.965,1,2,7,7,2.02029380584582,2.02029380584582
13.61,1,3.6,12,7,3.58321974859912,3.58321974859912
13.784,1,0,1,8,0.00488549618320341,0.00488549618320341
14.447,1,1.6,6,8,1.62442748091603,1.62442748091603
14.608,1,2,7,8,2.01770992366412,2.01770992366412
15.266,1,3.6,12,8,3.62503816793893,3.62503816793893
15.437,1,0,1,9,0.0425855513307986,0.0425855513307986
16.07,1,1.6,6,9,1.58296577946768,1.58296577946768
16.237,1,2,7,9,1.9893536121673,1.9893536121673
16.888,1,3.6,12,9,3.57353612167301,3.57353612167301
17.063,1,0,1,10,-0.000609106136747235,-0.000609106136747235
17.708,1,1.6,6,10,1.57088472666362,1.57088472666362
17.889,1,2,7,10,2.01187756966651,2.01187756966651
18.51,1,3.6,12,10,3.52489721333942,3.52489721333942
18.698,1,0,1,11,-0.0169568508705562,-0.0169568508705562
19.354,1,1.6,6,11,1.57214231642695,1.57214231642695
19.532,1,2,7,11,2.00333080999243,2.00333080999243
20.19,1,3.6,12,11,3.59727479182438,3.59727479182438
20.366,1,0,1,12,0.0234880803011301,0.0234880803011301
21.011,1,1.6,6,12,1.57731493099122,1.57731493099122
21.189,1,2,7,12,2.00612296110414,2.00612296110414
21.827,1,3.6,12,12,3.54308657465496,3.54308657465496
22.003,1,0,1,13,-0.0335104209235774,-0.0335104209235774
22.655,1,1.6,6,13,1.56518185533307,1.56518185533307
22.835,1,2,7,13,2.0065386187168,2.0065386187168
23.486,1,3.6,12,13,3.60277891295465,3.60277891295465
23.659,1,0,1,14,0.0268238162975073,0.0268238162975073
24.305,1,1.6,6,14,1.60211339158708,1.60211339158708
24.479,1,2,7,14,2.02641739483845,2.02641739483845
25.114,1,3.6,12,14,3.57488315383053,3.57488315383053
25.294,1,0,1,15,0.0139623222627258,0.0139623222627258
25.928,1,1.6,6,15,1.57609978953853,1.57609978953853
26.1,1,2,7,15,1.99989733586573,1.99989733586573
26.748,1,3.6,12,15,3.59652995226119,3.59652995226119
26.922,1,0,1,16,0.0254618848005037,0.0254618848005037
27.545,1,1.6,6,16,1.57304766340631,1.57304766340631
27.72,1,2,7,16,2.00776276975625,2.00776276975625
28.333,1,3.6,12,16,3.53050768514206,3.53050768514206
28.512,1,0,1,17,-0.0249947927515051,-0.0249947927515051
29.158,1,1.6,6,17,1.58966881899605,1.58966881899605
29.335,1,2,7,17,2.03207665069777,2.03207665069777
29.975,1,3.6,12,17,3.63174338679442,3.63174338679442
30.135,1,0,1,18,0.0319428391299811,0.0319428391299811
30.749,1,1.6,6,18,1.58032993590417,1.58032993590417
30.924,1,2,7,18,2.02164547651571,2.02164547651571
31.538,1,3.6,12,18,3.5700325732899,3.5700325732899
31.704,1,0,1,19,-0.0112817298652464,-0.0112817298652464
32.347,1,1.6,6,19,1.60075211532435,1.60075211532435
32.518,1,2,7,19,2.0294578502037,2.0294578502037
33.142,1,3.6,12,19,3.59385772485115,3.59385772485115
33.323,1,0,1,20,0.0481825866441209,0.0481825866441209
33.927,1,1.6,6,20,1.57988165680473,1.57988165680473
34.1,1,2,7,20,2.01859678782755,2.01859678782755
34.709,1,3.6,12,20,3.56297548605241,3.56297548605241
34.887,1,0,1,21,0.0142318961908655,0.0142318961908655
35.518,1,1.6,6,21,1.59899539556299,1.59899539556299
35.697,1,2,7,21,2.04855588112181,2.04855588112181
36.303,1,3.6,12,21,3.57053160318123,3.57053160318123
36.476,1,0,1,22,0.00506008855153787,0.00506008855153787
37.084,1,1.6,6,22,1.54332700822265,1.54332700822265
37.26,1,2,7,22,1.988614800759,1.988614800759
37.883,1,3.6,12,22,3.56483238456674,3.56483238456674
38.064,1,0,1,23,0.0229628448413339,0.0229628448413339
38.678,1,1.6,6,23,1.58953914846116,1.58953914846116
38.857,1,2,7,23,2.04624461808323,2.04624461808323
39.457,1,3.6,12,23,3.57710094083878,3.57710094083878
39.639,1,0,1,24,0.0420734667457777,0.0420734667457777
40.225,1,1.6,6,24,1.55930740600895,1.55930740600895
40.397,1,2,7,24,2.00463886941042,2.00463886941042
40.99,1,3.6,12,24,3.53999676357948,3.53999676357948
41.17,1,0,1,25,0.00611186903137608,0.00611186903137608
41.779,1,1.6,6,25,1.60130968622102,1.60130968622102
41.943,1,2,7,25,2.03088676671213,2.03088676671213
42.521,1,3.6,12,25,3.54488403819918,3.54488403819918
42.699,1,0,1,26,0.0110659072416572,0.0110659072416572
43.301,1,1.6,6,26,1.57851912123678,1.57851912123678
43.471,1,2,7,26,2.02115541090316,2.02115541090316
44.065,1,3.6,12,26,3.56777868185516,3.56777868185516
44.239,1,0,1,27,0.0208242950108345,0.0208242950108345
44.851,1,1.6,6,27,1.61388286334056,1.61388286334056
45.022,1,2,7,27,2.0590021691974,2.0590021691974
45.602,1,3.6,12,27,3.56876355748373,3.56876355748373
45.772,1,0,1,28,0.0112578480190563,0.0112578480190563
