onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
3.752,0,NaN,NaN,1,NaN,NaN
4.074,0,NaN,NaN,1,NaN,NaN
4.434,1,0,1,2,0.0231305033512948,0.0231305033512948
4.7,1,0.6,3,2,0.582468129846235,0.582468129846235
5.204,1,1.6,6,2,1.64226573794191,1.64226573794191
5.668,1,2.6,9,2,2.61795242476015,2.61795242476015
5.974,1,3.3,11,2,3.26140097253253,3.26140097253253
6.311,1,0,1,3,-0.0308066477503052,-0.0308066477503052
6.586,1,0.6,3,3,0.563707607080124,0.563707607080124
7.066,1,1.6,6,3,1.60140521551142,1.60140521551142
7.539,1,2.6,9,3,2.62396973381975,2.62396973381975
7.834,1,3.3,11,3,3.26172138900149,3.26172138900149
8.171,1,0,1,4,-0.00984772499316168,-0.00984772499316168
8.417,1,0.6,3,4,0.528494574632991,0.528494574632991
8.904,1,1.6,6,4,1.59423725722623,1.59423725722623
9.373,1,2.6,9,4,2.62058903984681,2.62058903984681
9.673,1,3.3,11,4,3.2771040393909,3.2771040393909
9.995,1,0,1,5,-0.0185908161368274,-0.0185908161368274
10.249,1,0.6,3,5,0.548057259713706,0.548057259713706
10.727,1,1.6,6,5,1.61442647332218,1.61442647332218
11.175,1,2.6,9,5,2.61386874883808,2.61386874883808
11.464,1,3.3,11,5,3.25859825246329,3.25859825246329
11.786,1,0,1,6,-0.023462630085143,-0.023462630085143
12.037,1,0.6,3,6,0.546452223273421,0.546452223273421
12.497,1,1.6,6,6,1.59091769157995,1.59091769157995
12.956,1,2.6,9,6,2.63311258278146,2.63311258278146
13.238,1,3.3,11,6,3.27341532639546,3.27341532639546
13.559,1,0,1,7,0.00228789323164792,0.00228789323164792
13.802,1,0.6,3,7,0.558245948522401,0.558245948522401
14.253,1,1.6,6,7,1.59008579599619,1.59008579599619
14.697,1,2.6,9,7,2.60591039084842,2.60591039084842
14.986,1,3.3,11,7,3.26711153479504,3.26711153479504
15.297,1,0,1,8,-0.0215758042766344,-0.0215758042766344
15.535,1,0.6,3,8,0.528607204777498,0.528607204777498
15.987,1,1.6,6,8,1.57349258331728,1.57349258331728
16.437,1,2.6,9,8,2.61375457522636,2.61375457522636
16.714,1,3.3,11,8,3.25409362357927,3.25409362357927
17.034,1,0,1,9,-0.00631693233973182,-0.00631693233973182
17.27,1,0.6,3,9,0.552731579726597,0.552731579726597
17.709,1,1.6,6,9,1.59265656615506,1.59265656615506
18.122,1,2.6,9,9,2.57099146227114,2.57099146227114
18.395,1,3.3,11,9,3.21768741055125,3.21768741055125
18.704,1,0,1,10,-0.0499290224680564,-0.0499290224680564
18.953,1,0.6,3,10,0.535121640804739,0.535121640804739
19.389,1,1.6,6,10,1.55954770179647,1.55954770179647
19.823,1,2.6,9,10,2.57927456067355,2.57927456067355
20.116,1,3.3,11,10,3.26770767046845,3.26770767046845
20.43,1,0,1,11,0.0055118110236204,0.0055118110236204
20.666,1,0.6,3,11,0.562992125984252,0.562992125984252
21.094,1,1.6,6,11,1.5740157480315,1.5740157480315
21.528,1,2.6,9,11,2.5992125984252,2.5992125984252
21.803,1,3.3,11,11,3.2488188976378,3.2488188976378
22.119,1,0,1,12,-0.00478850758180101,-0.00478850758180101
22.358,1,0.6,3,12,0.567438148443739,0.567438148443739
22.783,1,1.6,6,12,1.58499600957702,1.58499600957702
23.213,1,2.6,9,12,2.61452513966481,2.61452513966481
23.483,1,3.3,11,12,3.2609736632083,3.2609736632083
23.785,1,0,1,13,-0.0158462909775205,-0.0158462909775205
24.03,1,0.6,3,13,0.566504902446271,0.566504902446271
24.448,1,1.6,6,13,1.56006734673665,1.56006734673665
24.878,1,2.6,9,13,2.58215311478657,2.58215311478657
25.157,1,3.3,11,13,3.2453203921957,3.2453203921957
