onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
2.786,0,NaN,NaN,NaN,NaN,NaN
3.536,0,NaN,NaN,NaN,NaN,NaN
4.062,0,NaN,NaN,NaN,NaN,NaN
4.374,0,NaN,NaN,NaN,NaN,NaN
4.715,0,NaN,NaN,NaN,NaN,NaN
4.918,0,NaN,NaN,1,NaN,NaN
5.247,0,NaN,NaN,1,NaN,NaN
5.62,0,NaN,NaN,1,NaN,NaN
6.14,0,NaN,NaN,1,NaN,NaN
6.458,0,NaN,NaN,1,NaN,NaN
6.788,0,NaN,NaN,1,NaN,NaN
6.974,1,0,1,2,0.0282923543280553,0.0282923543280553
7.307,1,0.6,3,2,0.701246210845402,0.701246210845402
7.672,1,1.3,5,2,1.43886830582688,1.43886830582688
8.156,1,2.3,8,2,2.41697541259684,2.41697541259684
8.453,1,3,10,2,3.01717750084203,3.01717750084203
8.775,1,3.6,12,2,3.66790165038734,3.66790165038734
8.957,1,0,1,3,0.0358956992888629,0.0358956992888629
9.273,1,0.6,3,3,0.677954622417881,0.677954622417881
9.625,1,1.3,5,3,1.39315949881477,1.39315949881477
10.118,1,2.3,8,3,2.39485269217745,2.39485269217745
10.429,1,3,10,3,3.02675245513038,3.02675245513038
10.747,1,3.6,12,3,3.67287504232983,3.67287504232983
10.928,1,0,1,4,0.0410326551547265,0.0410326551547265
11.241,1,0.6,3,4,0.683193708326207,0.683193708326207
11.572,1,1.3,5,4,1.36228415113694,1.36228415113694
12.048,1,2.3,8,4,2.33886134381946,2.33886134381946
12.358,1,3,10,4,2.97486749871773,2.97486749871773
12.879,1,0,1,5,0.0445139975656396,0.0445139975656396
13.343,1,1,4,5,1.01269344461833,1.01269344461833
13.825,1,2,7,5,2.01843157711702,2.01843157711702
14.011,1,2.3,8,5,2.40653799339245,2.40653799339245
14.309,1,3,10,5,3.0283428968875,3.0283428968875
14.784,1,0,1,6,0.0200501253132848,0.0200501253132848
15.249,1,1,4,6,1.01897601145722,1.01897601145722
15.696,1,2,7,6,1.97923379878267,1.97923379878267
15.875,1,2.3,8,6,2.36376655925528,2.36376655925528
16.179,1,3,10,6,3.01682778374507,3.01682778374507
16.657,1,0,1,7,0.0438375853395616,0.0438375853395616
17.096,1,1,4,7,0.990298239310097,0.990298239310097
17.568,1,2,7,7,2.00790513833992,2.00790513833992
17.742,1,2.3,8,7,2.38303988501617,2.38303988501617
18.043,1,3,10,7,3.03197987782968,3.03197987782968
18.494,1,0,1,8,0.00429414922168307,0.00429414922168307
18.964,1,1,4,8,1.01341921631776,1.01341921631776
19.417,1,2,7,8,1.98604401502952,1.98604401502952
19.601,1,2.3,8,8,2.38110574342458,2.38110574342458
19.9,1,3,10,8,3.02308105206655,3.02308105206655
20.375,1,0,1,9,0.0446262551134241,0.0446262551134241
20.833,1,1,4,9,1.06656749721086,1.06656749721086
21.256,1,2,7,9,2.0104127928598,2.0104127928598
21.425,1,2.3,8,9,2.38750464856824,2.38750464856824
