onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
1.294,0,NaN,NaN,1,NaN,NaN
1.37,0,NaN,NaN,1,NaN,NaN
2.446,0,NaN,NaN,1,NaN,NaN
2.642,0,NaN,NaN,1,NaN,NaN
2.971,0,NaN,NaN,1,NaN,NaN
3.271,0,NaN,NaN,1,NaN,NaN
3.497,1,0,1,2,0.00397318102806015,0.00397318102806015
4.375,0,1.6,6,2,1.74819965234666,1.74819965234666
4.542,0,2,7,2,2.07996026818972,2.07996026818972
4.728,0,2.3,8,2,2.44946610379935,2.44946610379935
5.01,1,3,10,2,3.0096846287559,3.0096846287559
5.327,1,3.6,12,2,3.6394338217035,3.6394338217035
5.507,1,0,1,3,-0.00306044376434595,-0.00306044376434595
5.682,1,0.3,2,3,0.353991328742669,0.353991328742669
5.839,1,0.6,3,3,0.674317776077533,0.674317776077533
6.189,1,1.3,5,3,1.38842132109156,1.38842132109156
6.505,1,2,7,3,2.03315480744708,2.03315480744708
6.7,0,2.3,8,3,2.43101249681204,2.43101249681204
6.988,1,3,10,3,3.01861769956644,3.01861769956644
7.275,1,3.6,12,3,3.60418260647794,3.60418260647794
7.457,1,0,1,4,-0.0256821829855528,-0.0256821829855528
7.531,0,0,1,4,0.132691278758695,0.132691278758695
7.756,1,0.6,3,4,0.61423220973783,0.61423220973783
7.865,0,0.6,3,4,0.847512038523276,0.847512038523276
7.959,1,1,4,4,1.04868913857678,1.04868913857678
8.077,1,1.3,5,4,1.30123060460139,1.30123060460139
8.211,1,1.6,6,4,1.58801498127341,1.58801498127341
8.348,1,2,7,4,1.88121990369182,1.88121990369182
8.549,1,2.3,8,4,2.31139646869984,2.31139646869984
9.17,1,3.6,12,4,3.64044943820225,3.64044943820225
9.338,1,0,1,5,0,0
9.51,1,0.3,2,5,0.369793066380007,0.369793066380007
9.659,0,0.6,3,5,0.69013705993013,0.69013705993013
10.139,0,1.6,6,5,1.72211771029293,1.72211771029293
10.274,1,2,7,5,2.01236226820747,2.01236226820747
10.445,1,2.3,8,5,2.38000537489922,2.38000537489922
10.725,1,3,10,5,2.98199408761086,2.98199408761086
11.028,1,3.6,12,5,3.63343187315238,3.63343187315238
11.205,1,0,1,6,0.0142622051563375,0.0142622051563375
11.259,0,0,1,6,0.132748217224358,0.132748217224358
11.479,1,0.6,3,6,0.615469007131102,0.615469007131102
11.661,1,1,4,6,1.0148107515085,1.0148107515085
11.934,1,1.6,6,6,1.6138233680746,1.6138233680746
12.086,1,2,7,6,1.94733955019199,1.94733955019199
12.272,1,2.3,8,6,2.35545803620406,2.35545803620406
12.562,1,3,10,6,2.9917718047175,2.9917718047175
12.843,1,3.6,12,6,3.60833790455294,3.60833790455294
13.012,1,0,1,7,-0.0209597352454477,-0.0209597352454477
13.297,1,0.6,3,7,0.607832322118038,0.607832322118038
13.483,1,1,4,7,1.01820187534473,1.01820187534473
13.628,1,1.3,5,7,1.33811362382791,1.33811362382791
13.915,1,2,7,7,1.97131825703254,1.97131825703254
14.099,1,2.3,8,7,2.37727523441809,2.37727523441809
14.378,1,3,10,7,2.99282956425814,2.99282956425814
14.659,1,3.6,12,7,3.61279646993933,3.61279646993933
14.832,1,0,1,8,-0.0056211354693637,-0.0056211354693637
15.113,1,0.6,3,8,0.626194491287239,0.626194491287239
15.292,1,1,4,8,1.02866779089376,1.02866779089376
15.444,1,1.3,5,8,1.37043282743114,1.37043282743114
15.719,1,2,7,8,1.98875772906127,1.98875772906127
15.904,0,2.3,8,8,2.40472175379427,2.40472175379427
16.16,1,3,10,8,2.98032602585723,2.98032602585723
16.446,1,3.6,12,8,3.62338392355256,3.62338392355256
16.612,1,0,1,9,-0.0034374104841021,-0.0034374104841021
16.904,1,0.6,3,9,0.665711830421085,0.665711830421085
17.074,1,1,4,9,1.05528501861931,1.05528501861931
17.222,1,1.3,5,9,1.39444285305071,1.39444285305071
17.494,1,2,7,9,2.01775995416786,2.01775995416786
17.671,0,2.3,8,9,2.42337439129189,2.42337439129189
17.919,1,3,10,9,2.99169292466342,2.99169292466342
18.199,1,3.6,12,9,3.63334288169579,3.63334288169579
18.357,1,0,1,10,-0.00472533963379196,-0.00472533963379196
18.439,0,0,1,10,0.189013585351443,0.189013585351443
18.636,1,0.6,3,10,0.654459539279381,0.654459539279381
18.746,1,1,4,10,0.914353219137619,0.914353219137619
18.831,0,1,4,10,1.11518015357353,1.11518015357353
18.939,1,1.3,5,10,1.37034849379799,1.37034849379799
19.071,1,1.6,6,10,1.68222090962788,1.68222090962788
19.193,1,2,7,10,1.97046662728884,1.97046662728884
19.363,1,2.3,8,10,2.37212049616066,2.37212049616066
19.615,1,3,10,10,2.96751329001772,2.96751329001772
19.875,1,3.6,12,10,3.58180744240992,3.58180744240992
20.042,1,0,1,11,-0.0232153221125897,-0.0232153221125897
20.117,0,0,1,11,0.150899593731866,0.150899593731866
20.947,0,2,7,11,2.07777132907719,2.07777132907719
21.113,0,2.3,8,11,2.46314567614626,2.46314567614626
21.35,1,3,10,11,3.01334881021475,3.01334881021475
21.606,1,3.6,12,11,3.60766105629716,3.60766105629716
21.76,1,0,1,12,-0.0356188780053357,-0.0356188780053357
21.827,0,0,1,12,0.123478777085196,0.123478777085196
22.038,1,0.6,3,12,0.624517661027015,0.624517661027015
22.19,1,1,4,12,0.985455624814491,0.985455624814491
22.455,1,1.6,6,12,1.61472246957554,1.61472246957554
22.601,1,2,7,12,1.96141288216088,1.96141288216088
22.773,1,2.3,8,12,2.36984268328881,2.36984268328881
23.048,1,3,10,12,3.02285544672009,3.02285544672009
23.306,1,3.6,12,12,3.635500148412,3.635500148412
23.455,1,0,1,13,-0.0106666666666671,-0.0106666666666671
23.528,0,0,1,13,0.162370370370371,0.162370370370371
24.306,1,2,7,13,2.00651851851852,2.00651851851852
24.457,1,2.3,8,13,2.36444444444445,2.36444444444445
24.727,1,3,10,13,3.00444444444445,3.00444444444445
24.994,1,3.6,12,13,3.63733333333334,3.63733333333334
25.133,1,0,1,14,-0.0344509381728682,-0.0344509381728682
25.216,0,0,1,14,0.169793909566293,0.169793909566293
25.401,1,0.6,3,14,0.625038449707785,0.625038449707785
25.505,0,1,4,14,0.880959704706244,0.880959704706244
25.587,1,1,4,14,1.08274377114734,1.08274377114734
25.688,1,1.3,5,14,1.33128268225161,1.33128268225161
25.805,1,1.6,6,14,1.61919409412489,1.61919409412489
25.932,1,2,7,14,1.93171331897877,1.93171331897877
26.093,1,2.3,8,14,2.32789910796678,2.32789910796678
26.346,1,3,10,14,2.9504767763765,2.9504767763765
26.627,1,3.6,12,14,3.64195632113196,3.64195632113196
26.762,1,0,1,15,-0.0254777070063704,-0.0254777070063704
26.905,1,0.3,2,15,0.32150439793752,0.32150439793752
27.051,1,0.6,3,15,0.675765847740365,0.675765847740365
27.472,1,1.6,6,15,1.69730057628147,1.69730057628147
27.586,1,2,7,15,1.97391568092205,1.97391568092205
27.748,1,2.3,8,15,2.36700030330604,2.36700030330604
28.004,1,3,10,15,2.98817106460419,2.98817106460419
28.255,1,3.6,12,15,3.59720958447073,3.59720958447073
28.419,1,0,1,16,-0.00489895897121589,-0.00489895897121589
28.689,1,0.6,3,16,0.656460502143295,0.656460502143295
28.824,1,1,4,16,0.987140232700555,0.987140232700555
28.99,1,1.3,5,16,1.39375382731169,1.39375382731169
29.242,1,2,7,16,2.01102265768524,2.01102265768524
29.4,1,2.3,8,16,2.39804041641151,2.39804041641151
29.638,1,3,10,16,2.98101653398653,2.98101653398653
29.904,1,3.6,12,16,3.6325780771586,3.6325780771586
30.052,1,0,1,17,-0.00489745944291998,-0.00489745944291998
30.306,1,0.6,3,17,0.617079889807161,0.617079889807161
30.45,1,1,4,17,0.969696969696964,0.969696969696964
30.614,1,1.3,5,17,1.37128864401592,1.37128864401592
30.861,1,2,7,17,1.97612488521579,1.97612488521579
31.02,1,2.3,8,17,2.36547291092745,2.36547291092745
31.263,1,3,10,17,2.96051423324151,2.96051423324151
31.521,1,3.6,12,17,3.59228650137741,3.59228650137741
31.686,1,0,1,18,-0.00371517027863791,-0.00371517027863791
31.947,1,0.6,3,18,0.642724458204332,0.642724458204332
32.091,1,1,4,18,0.999380804953562,0.999380804953562
32.246,1,1.3,5,18,1.38328173374613,1.38328173374613
32.492,1,2,7,18,1.99256965944272,1.99256965944272
32.649,1,2.3,8,18,2.38142414860681,2.38142414860681
32.894,1,3,10,18,2.98823529411764,2.98823529411764
33.153,1,3.6,12,18,3.62972136222909,3.62972136222909
33.304,1,0,1,19,0.00370141887723643,0.00370141887723643
33.564,1,0.6,3,19,0.645280690931521,0.645280690931521
33.71,1,1,4,19,1.00555212831585,1.00555212831585
33.852,1,1.3,5,19,1.35595311536088,1.35595311536088
34.108,1,2,7,19,1.98766193707587,1.98766193707587
34.248,1,2.3,8,19,2.33312769895126,2.33312769895126
34.505,1,3,10,19,2.96730413325109,2.96730413325109
34.778,1,3.6,12,19,3.64096236890808,3.64096236890808
34.931,1,0,1,20,0.0191265540325158,0.0191265540325158
35.178,1,0.6,3,20,0.649027733503345,0.649027733503345
35.444,1,1.3,5,20,1.32738284985656,1.32738284985656
35.693,1,2,7,20,1.96238444373605,1.96238444373605
35.837,1,2.3,8,20,2.32961428116035,2.32961428116035
36.083,1,3,10,20,2.95696525342683,2.95696525342683
36.327,1,3.6,12,20,3.57921581128465,3.57921581128465
36.481,1,0,1,21,-0.0277514979501805,-0.0277514979501805
36.881,1,1,4,21,0.981393882056126,0.981393882056126
37.035,1,1.3,5,21,1.36991485335855,1.36991485335855
37.273,1,2,7,21,1.97035635446232,1.97035635446232
37.429,1,2.3,8,21,2.36392305266477,2.36392305266477
37.675,1,3,10,21,2.98454746136864,2.98454746136864
37.917,1,3.6,12,21,3.59508041627247,3.59508041627247
38.079,1,0,1,22,0.00378787878787894,0.00378787878787894
38.316,1,0.6,3,22,0.602272727272734,0.602272727272734
38.473,1,1,4,22,0.998737373737372,0.998737373737372
38.626,1,1.3,5,22,1.38510101010101,1.38510101010101
38.863,1,2,7,22,1.98358585858586,1.98358585858586
39.008,1,2.3,8,22,2.34974747474749,2.34974747474749
39.246,1,3,10,22,2.95075757575759,2.95075757575759
39.511,1,3.6,12,22,3.61994949494951,3.61994949494951
39.666,1,0,1,23,0.0116997075073127,0.0116997075073127
39.917,1,0.6,3,23,0.664283392915187,0.664283392915187
40.179,1,1.3,5,23,1.34546636334093,1.34546636334093
40.423,1,2,7,23,1.97985050373741,1.97985050373741
40.566,1,2.3,8,23,2.35164120896978,2.35164120896978
40.814,1,3,10,23,2.99642508937276,2.99642508937276
41.044,1,3.6,12,23,3.59441013974649,3.59441013974649
41.194,1,0,1,24,-0.0155138978668397,-0.0155138978668397
41.58,1,1,4,24,0.982546864899796,0.982546864899796
41.718,1,1.3,5,24,1.33936651583711,1.33936651583711
41.964,1,2,7,24,1.9754363283775,1.9754363283775
42.111,1,2.3,8,24,2.35552682611505,2.35552682611505
42.349,1,3,10,24,2.97091144149967,2.97091144149967
42.586,1,3.6,12,24,3.58371040723981,3.58371040723981
42.742,1,0,1,25,-0.0127795527156615,-0.0127795527156615
43.136,1,1,4,25,0.994249201277964,0.994249201277964
