onsets_time,is_valid_subdivision_assignment,subdivision,subdivision_index,cycle,relative_location_within_the_cycle_interpolated,relative_location_within_the_cycle_democratic
3.493,1,0,1,2,-0.00397318102806104,-0.00397318102806104
3.991,1,1,4,2,0.985348894959027,0.985348894959027
4.487,1,2,7,2,1.97069778991805,1.97069778991805
4.689,1,2.3,8,2,2.37198907375217,2.37198907375217
5.014,1,3,10,2,3.01763099081202,3.01763099081202
5.51,1,0,1,3,0.00306044376434595,0.00306044376434595
5.993,1,1,4,3,0.988523335883705,0.988523335883705
6.474,1,2,7,3,1.96990563631727,1.96990563631727
6.67,1,2.3,8,3,2.36980362152512,2.36980362152512
6.994,1,3,10,3,3.03085947462382,3.03085947462382
7.481,1,0,1,4,0.0256821829855547,0.0256821829855547
7.949,1,1,4,4,1.02728731942215,1.02728731942215
8.392,1,2,7,4,1.97538790797218,1.97538790797218
8.577,1,2.3,8,4,2.3713215623328,2.3713215623328
8.861,1,3,10,4,2.97913322632424,2.97913322632424
9.338,1,0,1,5,0,0
9.799,1,1,4,5,0.991131416285945,0.991131416285945
10.259,1,2,7,5,1.98011287288364,1.98011287288364
10.442,1,2.3,8,5,2.37355549583446,2.37355549583446
10.739,1,3,10,5,3.01209352324644,3.01209352324644
11.192,1,0,1,6,-0.0142622051563336,-0.0142622051563336
11.657,1,1,4,6,1.00603400987384,1.00603400987384
12.104,1,2,7,6,1.986834887548,1.986834887548
12.278,1,2.3,8,6,2.36862314865606,2.36862314865606
12.566,1,3,10,6,3.00054854635217,3.00054854635217
13.031,1,0,1,7,0.0209597352454516,0.0209597352454516
13.473,1,1,4,7,0.996138996138998,0.996138996138998
13.911,1,2,7,7,1.96249310535025,1.96249310535025
14.089,1,2.3,8,7,2.35521235521236,2.35521235521236
14.4,1,3,10,7,3.04136789851076,3.04136789851076
14.837,1,0,1,8,0.0056211354693637,0.0056211354693637
15.283,1,1,4,8,1.00843170320405,1.00843170320405
15.699,1,2,7,8,1.94378864530635,1.94378864530635
15.875,1,2.3,8,8,2.33951658234964,2.33951658234964
16.171,1,3,10,8,3.00505902192243,3.00505902192243
16.615,1,0,1,9,0.0034374104841021,0.0034374104841021
17.049,1,1,4,9,0.997994843884275,0.997994843884275
17.472,1,2,7,9,1.96734460040103,1.96734460040103
17.648,1,2.3,8,9,2.37066743053566,2.37066743053566
17.926,1,3,10,9,3.00773417358922,3.00773417358922
18.361,1,0,1,10,0.00472533963378357,0.00472533963378357
18.796,1,1,4,10,1.03248670998228,1.03248670998228
19.188,1,2,7,10,1.95865327820437,1.95865327820437
19.358,1,2.3,8,10,2.3603071470762,2.3603071470762
19.64,1,3,10,10,3.02658003544005,3.02658003544005
20.062,1,0,1,11,0.023215322112598,0.023215322112598
20.491,1,1,4,11,1.01915264074289,1.01915264074289
20.895,1,2,7,11,1.9570516540917,1.9570516540917
21.063,1,2.3,8,11,2.34706906558328,2.34706906558328
21.361,1,3,10,11,3.0388856645386,3.0388856645386
21.79,1,0,1,12,0.0356188780053442,0.0356188780053442
22.2,1,1,4,12,1.00920154348472,1.00920154348472
22.602,1,2,7,12,1.96378747402791,1.96378747402791
22.763,1,2.3,8,12,2.34609676461859,2.34609676461859
23.038,1,3,10,12,2.99910952804987,2.99910952804987
23.464,1,0,1,13,0.0106666666666671,0.0106666666666671
23.894,1,1,4,13,1.02992592592593,1.02992592592593
24.313,1,2,7,13,2.02311111111111,2.02311111111111
24.48,1,2.3,8,13,2.41896296296297,2.41896296296297
24.744,1,3,10,13,3.04474074074074,3.04474074074074
25.161,1,0,1,14,0.034450938172877,0.034450938172877
25.567,1,1,4,14,1.0335281451861,1.0335281451861
25.944,1,2,7,14,1.96124269455552,1.96124269455552
26.103,1,2.3,8,14,2.3525069209474,2.3525069209474
26.375,1,3,10,14,3.0218394340203,3.0218394340203
