Onset
0.000000000
0.361562500
0.740062500
1.046645833
1.258020833
1.643020833
1.983166667
2.234958333
2.563041667
2.859895833
3.125604167
3.488416667
3.808708333
4.039750000
4.414416667
4.769166667
4.995854167
5.347666667
5.650687500
5.901645833
6.247916667
6.539854167
6.773062500
7.123625000
7.442083333
7.671458333
8.046520833
8.365812500
8.604062500
8.972375000
9.308625000
9.530000000
9.883312500
10.164062500
10.385437500
10.759416667
11.099625000
11.318020833
11.693875000
12.001395833
12.238875000
12.600333333
12.899291667
13.139604167
13.491708333
13.801875000
14.022541667
14.396208333
14.744833333
14.969000000
15.360416667
15.693291667
15.925541667
16.312979167
16.639187500
16.838333333
17.199750000
17.528645833
17.748020833
18.167750000
18.506270833
18.745291667
19.132270833
19.431812500
19.670416667
20.053916667
20.364083333
20.596458333
20.983291667
21.241000000
21.471645833
21.826625000
22.158916667
22.380666667
22.704687500
23.045479167
23.366645833
23.622020833
23.946562500
24.220125000
24.526125000
24.835645833
25.111000000
25.434833333
25.743479167
26.039083333
26.301333333
26.603458333
26.893250000
27.221229167
27.566437500
27.863270833
28.175666667
28.499562500
28.843000000
29.142395833
29.491333333
