Onset
0.146984127
0.409115646
0.722358277
1.051927438
1.356190476
1.641655329
1.955102041
2.209523810
2.537188209
2.889909297
3.145759637
3.416893424
3.778752834
4.091247166
4.449115646
4.758276644
5.034058957
5.339977324
5.652585034
5.911972789
6.238390023
6.576258503
6.844126984
7.145238095
7.477006803
7.737437642
8.089002268
8.397188209
8.691405896
8.963197279
9.253151927
9.533129252
9.841609977
10.151292517
10.404807256
10.687097506
11.026507937
11.314104308
11.680340136
11.966893424
12.256666667
12.592290249
12.907006803
13.208526077
13.528095238
13.934467120
14.401405896
14.803741497
15.306485261
15.662539683
15.998163265
16.352222222
16.640317460
16.907460317
17.230476190
17.516326531
17.827913832
18.153741497
18.423900227
18.695442177
19.036281179
19.356099773
19.708435374
20.018208617
20.289365079
20.550566893
20.893922902
21.174421769
21.525578231
21.841609977
22.116598639
22.442789116
22.737800454
23.006530612
23.326190476
23.643197279
23.923197279
24.184308390
24.492607710
24.751564626
25.085600907
25.385963719
25.657732426
25.935555556
26.282448980
26.598956916
26.879931973
27.183129252
27.504172336
27.795056689
28.090612245
28.394784580
28.687120181
29.216507937
