Onset
0.849208333
1.196000000
1.708729167
2.291937500
2.625000000
3.192500000
3.742250000
4.069854167
4.624395833
5.080187500
5.389979167
5.807562500
6.176270833
6.457812500
7.003083333
7.439083333
7.706541667
8.174375000
8.617291667
8.860437500
9.328333333
9.663708333
9.954125000
10.356562500
10.707687500
11.004479167
11.463104167
11.840062500
12.120187500
12.569312500
12.900895833
13.164312500
13.602979167
13.938375000
14.247000000
14.634500000
14.995208333
15.214583333
15.675791667
16.014062500
16.264666667
16.709166667
17.025583333
17.282145833
17.729166667
18.014833333
18.273666667
18.691625000
19.052479167
19.292375000
19.787520833
20.129916667
20.377333333
20.811645833
21.159520833
21.392104167
21.836291667
22.172083333
22.416666667
22.826979167
23.103083333
23.347875000
23.794416667
24.130333333
24.344250000
24.763500000
25.099208333
25.307895833
25.739395833
26.063000000
26.302750000
26.691562500
26.971291667
27.200416667
27.573166667
27.876354167
28.119750000
28.495937500
28.822916667
29.043062500
29.428645833
29.773500000
29.995562500
30.403562500
30.726145833
30.972750000
31.375062500
31.730687500
31.994250000
32.386604167
32.696604167
32.933479167
33.314312500
33.664479167
34.042541667
34.450583333
34.802562500
35.145458333
35.534729167
35.864937500
36.116583333
36.534166667
36.857937500
37.089083333
37.495354167
37.815062500
38.086250000
38.464208333
38.780729167
39.010187500
39.411229167
39.734125000
39.984020833
40.405708333
40.697916667
40.999291667
41.368583333
41.680083333
41.934250000
42.318333333
42.645500000
42.870208333
43.238791667
43.582270833
43.818833333
44.185562500
44.518458333
44.753812500
45.135208333
45.465041667
45.700020833
46.088083333
46.403250000
46.606562500
47.028375000
47.331791667
47.578812500
47.955625000
48.270833333
48.504750000
48.881916667
49.205250000
49.442291667
49.831500000
50.136750000
50.368270833
50.777500000
51.111270833
51.366625000
51.782666667
52.084062500
52.300979167
52.698812500
53.021604167
53.259395833
53.655791667
53.927416667
54.144562500
54.537354167
54.834916667
55.051729167
55.444687500
55.726333333
55.953479167
56.338958333
56.652145833
56.878708333
57.239125000
57.538041667
57.757166667
58.138583333
58.454312500
58.675083333
59.049833333
59.358479167
59.576645833
59.966500000
60.302750000
60.522583333
60.908708333
61.218208333
61.417875000
61.807083333
62.081937500
62.317541667
62.673000000
62.994958333
