Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1415.796,1,NaN,NaN,NaN,0
1416.088,1,NaN,NaN,NaN,0
1416.293,1,NaN,NaN,NaN,0
1416.547,1,NaN,NaN,NaN,0
1416.755,1,NaN,NaN,NaN,0
1417.031,1,NaN,NaN,NaN,0
1417.225,1,NaN,NaN,NaN,0
1417.507,1,NaN,NaN,NaN,0
1417.975,2,0.6,3,0.559116617290332,1
1418.289,2,1.3,5,1.23565849717196,1
1418.452,2,1.6,6,1.58685698895759,1
1418.747,2,2.3,8,2.22246162133045,1
1418.919,2,2.6,9,2.59305144088341,1
1419.208,2,3.3,11,3.21572852141123,1
1419.381,2,3.6,12,3.58847293293828,1
1419.567,3,0,1,-0.0108892921962468,1
1419.832,3,0.6,3,0.566243194192452,1
1420.143,3,1.3,5,1.24355716878405,1
1420.289,3,1.6,6,1.56152450090742,1
1420.748,3,2.6,9,2.56116152450118,1
1421.192,3,3.6,12,3.5281306715067,1
1421.389,4,0,1,-0.0434422457430137,1
1421.521,4,0.3,2,0.248136217211509,1
1421.663,4,0.6,3,0.561803957662555,1
1422.107,4,1.6,6,1.54256787850904,1
1422.292,4,2,7,1.95121951219499,1
1422.413,4,2.3,8,2.21849976990338,1
1422.563,4,2.6,9,2.54983893235175,1
1423.011,4,3.6,12,3.53943856419664,1
1423.469,5,0.6,3,0.558634200951374,1
1423.913,5,1.6,6,1.55275678701345,1
1424.364,5,2.6,9,2.56255247690999,1
1424.553,5,3,10,2.98572628043663,1
1424.819,5,3.6,12,3.5813042261402,1
1424.989,6,0,1,-0.0386436825157446,1
1425.12,6,0.3,2,0.259139988633746,1
1425.261,6,0.6,3,0.579655237734101,1
1425.44,6,1,4,0.986550483045877,1
1425.557,6,1.3,5,1.25250994506509,1
1425.701,6,1.6,6,1.57984466755039,1
1425.88,6,2,7,1.98673991286217,1
1425.997,6,2.3,8,2.25269937488138,1
1426.148,6,2.6,9,2.59594620193157,1
1426.319,6,3,10,2.98465618488296,1
1426.427,6,3.3,11,3.23015722674681,1
1426.575,6,3.6,12,3.56658458041256,1
1426.749,7,0,1,-0.0379290726346626,1
1426.869,7,0.3,2,0.235160250331182,1
1427.012,7,0.6,3,0.56059169353251,1
1427.319,7,1.3,5,1.25924521145414,1
1427.451,7,1.6,6,1.55964346671698,1
1427.891,7,2.6,9,2.56097098425945,1
1428.323,7,3.6,12,3.54409254693742,1
1428.519,8,0,1,-0.00995787054762205,1
1428.765,8,0.6,3,0.555342780544158,1
1428.957,8,1,4,0.99655304481076,1
1429.197,8,1.6,6,1.54806587514349,1
1429.653,8,2.6,9,2.59594025277693,1
1429.835,8,3,10,3.01417081577967,1
1429.935,8,3.3,11,3.24396782841831,1
1430.079,8,3.6,12,3.57487552661826,1
1430.271,9,0,1,0.0161259358803482,1
1430.816,9,1.3,5,1.27164522941082,1
1430.957,9,1.6,6,1.59646765214085,1
1431.139,9,2,7,2.01574198502572,1
1431.401,9,2.6,9,2.61931272797095,1
