Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
706.831,1,NaN,NaN,NaN,0
707.375,1,NaN,NaN,NaN,0
707.673,1,NaN,NaN,NaN,0
708.109,1,NaN,NaN,NaN,0
708.22,1,NaN,NaN,NaN,0
708.511,2,0,1,-0.0152610441765268,1
709.061,2,1.3,5,1.31004016064276,1
709.361,2,2,7,2.03293172690762,1
709.756,2,3,10,2.98473895582313,1
710.172,3,0,1,-0.0129909672182607,1
710.711,3,1.3,5,1.29990865726158,1
710.999,3,2,7,2.00142088703935,1
711.408,3,3,10,2.99766568557787,1
711.808,4,0,1,-0.0284038283422533,1
712.341,4,1.3,5,1.2880518678604,1
712.631,4,2,7,2.00432232170413,1
713.027,4,3,10,2.98240197591863,1
713.425,5,0,1,-0.0345465761875636,1
713.961,5,1.3,5,1.28809376927836,1
714.256,5,2,7,2.0160394818014,1
714.647,5,3,10,2.98087600246785,1
715.053,6,0,1,-0.017353579175576,1
715.573,6,1.3,5,1.27176944530529,1
715.863,6,2,7,1.99070343972752,1
716.272,6,3,10,3.00464828013652,1
716.667,7,0,1,-0.0162145307139626,1
717.173,7,1.3,5,1.24602432179606,1
717.46,7,2,7,1.96195821640167,1
717.868,7,3,10,2.97973183660748,1
718.271,8,0,1,-0.0150234741786181,1
718.793,8,1.3,5,1.29201877934266,1
719.076,8,2,7,2.00062597809075,1
719.48,8,3,10,3.01220657276995,1
719.864,9,0,1,-0.026299311208462,1
720.399,9,1.3,5,1.31371321227291,1
720.685,9,2,7,2.03005635566659,1
721.077,9,3,10,3.01189730745126,1
721.464,10,0,1,-0.0188778185633144,1
721.977,10,1.3,5,1.27236497115858,1
722.263,10,2,7,1.99223911903498,1
722.655,10,3,10,2.97891976927082,1
723.041,11,0,1,-0.0496319663512813,1
723.561,11,1.3,5,1.26267087276546,1
723.848,11,2,7,1.98696109358548,1
724.252,11,3,10,3.00651945320697,1
724.641,12,0,1,-0.0117820324006931,1
725.157,12,1.3,5,1.29097412160748,1
725.448,12,2,7,2.02566799915835,1
725.836,12,3,10,3.00525983589312,1
726.231,13,0,1,0.00254022015235299,1
726.736,13,1.3,5,1.28535139712094,1
727.019,13,2,7,2.00423370025387,1
727.407,13,3,10,2.98983911939023,1
727.795,14,0,1,-0.0245554614737118,1
728.301,14,1.3,5,1.2607959356477,1
728.596,14,2,7,2.01016088060956,1
728.995,14,3,10,3.02370872142252,1
729.379,15,0,1,-0.000847816871439358,1
729.889,15,1.3,5,1.2963119966089,1
730.175,15,2,7,2.02373887240363,1
730.569,15,3,10,3.02585841458259,1
730.948,16,0,1,-0.0102761721256393,1
731.455,16,1.3,5,1.29222864483009,1
731.739,16,2,7,2.02183686576771,1
732.124,16,3,10,3.01091843288386,1
732.505,17,0,1,-0.0102192889078618,1
733.011,17,1.3,5,1.28252075793041,1
733.303,17,2,7,2.02852884820084,1
733.692,17,3,10,3.02235469448568,1
734.071,18,0,1,-0.00932796268831522,1
734.563,18,1.3,5,1.24231503073974,1
734.851,18,2,7,1.97498410006356,1
735.252,18,3,10,2.99512401950387,1
735.639,19,0,1,-0.0203756765359422,1
736.159,19,1.3,5,1.30404329831275,1
736.44,19,2,7,2.01973893664464,1
736.827,19,3,10,3.00541228908,1
737.204,20,0,1,-0.0349250835399921,1
737.703,20,1.3,5,1.2560094858251,1
737.983,20,2,7,1.98038158887554,1
738.356,20,3,10,2.94534871186796,1
738.753,21,0,1,-0.0273329062567059,1
739.271,21,1.3,5,1.30002135383273,1
739.561,21,2,7,2.04313474268621,1
739.937,21,3,10,3.00661968823386,1
740.316,22,0,1,-0.0223993107905957,1
740.824,22,1.3,5,1.29054490631037,1
741.099,22,2,7,2.00129226793033,1
741.48,22,3,10,2.98600043075613,1
741.861,23,0,1,-0.0292473118277509,1
742.375,23,1.3,5,1.29720430107535,1
742.663,23,2,7,2.0404301075269,1
743.029,23,3,10,2.98494623655901,1
743.409,24,0,1,-0.0347977381472867,1
743.911,24,1.3,5,1.27533710308795,1
744.196,24,2,7,2.01913875598076,1
744.561,24,3,10,2.9717268377555,1
744.949,25,0,1,-0.0155541153599105,1
745.443,25,1.3,5,1.26506804925454,1
745.731,25,2,7,2.01166558651964,1
746.111,25,3,10,2.99675955929992,1
746.492,26,0,1,-0.0156250000002232,1
746.983,26,1.3,5,1.26302083333312,1
747.255,26,2,7,1.9713541666666,1
747.631,26,3,10,2.95052083333324,1
