Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
345.809,1,NaN,NaN,NaN,0
345.905,1,NaN,NaN,NaN,0
346.027,1,NaN,NaN,NaN,0
346.192,1,NaN,NaN,NaN,0
346.316,1,NaN,NaN,NaN,0
346.471,1,NaN,NaN,NaN,0
346.643,1,NaN,NaN,NaN,0
346.775,1,NaN,NaN,NaN,0
346.929,1,NaN,NaN,NaN,0
347.101,1,NaN,NaN,NaN,0
347.213,1,NaN,NaN,NaN,0
347.369,1,NaN,NaN,NaN,0
347.548,2,0,1,-0.0124553530543479,1
347.807,2,0.6,3,0.556827548310291,1
348.099,2,1.3,5,1.19864456452052,1
348.263,2,1.6,6,1.55911713526874,1
348.705,2,2.6,9,2.53063467350488,1
349.016,2,3.3,11,3.21421375583852,1
349.165,2,3.6,12,3.54171627438418,1
349.619,3,0.6,3,0.557796080659005,1
349.908,3,1.3,5,1.21442771939796,1
350.057,3,1.6,6,1.5529679068447,1
350.348,3,2.3,8,2.21414370917356,1
350.497,3,2.6,9,2.55268389662031,1
350.777,3,3.3,11,3.18886679920473,1
350.928,3,3.6,12,3.53195115024138,1
351.22,4,0.3,2,0.197644355070412,1
351.381,4,0.6,3,0.567652973283442,1
351.661,4,1.3,5,1.21114622234987,1
351.817,4,1.6,6,1.56966388968686,1
352.235,4,2.6,9,2.53030738293594,1
352.295,4,2.6,9,2.66819879345017,0
352.553,4,3.3,11,3.26113185866127,1
352.697,4,3.6,12,3.59207124389541,1
352.968,5,0.3,2,0.219162027541773,1
353.411,5,1.3,5,1.25754468209787,1
353.56,5,1.6,6,1.60679753882218,1
353.716,5,2,7,1.97245824787582,1
353.833,5,2.3,8,2.24670377966609,1
354.247,5,3.3,11,3.21711104600069,1
354.399,5,3.6,12,3.57339583943753,1
354.56,6,0,1,-0.0496356115815433,1
354.675,6,0.3,2,0.222178451841757,1
355.003,6,1,4,0.997439432735917,1
355.103,6,1.3,5,1.23379948788665,1
355.257,6,1.6,6,1.59779397281868,1
355.425,6,2,7,1.99487886547183,1
355.543,6,2.3,8,2.27378373054962,1
355.841,6,3,10,2.97813669489864,1
355.952,6,3.3,11,3.24049635611587,1
356.103,6,3.6,12,3.59740003939342,1
356.256,7,0,1,-0.0413518886680084,1
