Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
17.86,1,NaN,NaN,NaN,0
18.199,1,NaN,NaN,NaN,0
18.648,1,NaN,NaN,NaN,0
19.107,2,0,1,-0.0181917409496078,1
19.716,2,1.3,5,1.31126068764781,1
20.033,2,2,7,2.00327451337093,1
20.496,2,3,10,3.0140076405312,1
20.948,3,0,1,0.000737735153080945,1
21.528,3,1.3,5,1.28439690151235,1
21.856,3,2,7,2.01032829214312,1
22.297,3,3,10,2.98635189966802,1
22.577,3,3.6,12,3.60604942825526,1
22.763,4,0,1,0.018096135721016,1
23.025,4,0.6,3,0.610744580584347,1
23.301,4,1.3,5,1.23506126295947,1
23.653,4,2,7,2.03129123468426,1
24.077,4,3,10,2.99038642789822,1
24.352,4,3.6,12,3.61244109330821,1
24.533,5,0,1,0.0219613782658191,1
24.792,5,0.6,3,0.610374858008341,1
25.075,5,1.3,5,1.25331313896252,1
25.417,5,2,7,2.03029155622871,1
25.837,5,3,10,2.98447557743279,1
26.099,5,3.6,12,3.57970465732677,1
26.28,6,0,1,-0.00899887514060244,1
26.552,6,0.6,3,0.602924634420699,1
26.833,6,1.3,5,1.23509561304837,1
27.183,6,2,7,2.02249718785152,1
27.612,6,3,10,2.98762654668167,1
27.876,6,3.6,12,3.58155230596176,1
28.063,7,0,1,0.00227725590663529,1
28.324,7,0.6,3,0.596641047537725,1
28.607,7,1.3,5,1.24110446911472,1
28.955,7,2,7,2.03358952462283,1
29.384,7,3,10,3.01053230856818,1
29.637,7,3.6,12,3.5866780529462,1
29.817,8,0,1,-0.00336983993260333,1
30.092,8,0.6,3,0.614434147711314,1
30.363,8,1.3,5,1.22325189553496,1
30.723,8,2,7,2.03201347935973,1
31.139,8,3,10,2.96658242066835,1
31.416,8,3.6,12,3.58887952822241,1
31.599,9,0,1,0,1
31.856,9,0.6,3,0.593190998268901,1
32.125,9,1.3,5,1.21407963069821,1
32.484,9,2,7,2.04270051933064,1
32.889,9,3,10,2.97749567224467,1
33.148,9,3.6,12,3.57530294287364,1
33.328,10,0,1,-0.0092414324220203,1
33.596,10,0.6,3,0.609934539853668,1
33.863,10,1.3,5,1.22680015402387,1
34.22,10,2,7,2.05159799768964,1
34.627,10,3,10,2.99191374663073,1
34.877,10,3.6,12,3.56950327300732,1
35.061,11,0,1,-0.00541271989174397,1
35.328,11,0.6,3,0.613957084863724,1
35.599,11,1.3,5,1.24260583800502,1
35.947,11,2,7,2.04987434757395,1
36.351,11,3,10,2.98704813454475,1
36.781,12,0,1,-0.0154708953780724,1
37.341,12,1.3,5,1.28408431637981,1
37.639,12,2,7,1.97563333977955,1
38.075,12,3,10,2.98742989750533,1
38.505,13,0,1,-0.0147258283278367,1
39.056,13,1.3,5,1.26642123619453,1
39.36,13,2,7,1.97326099593103,1
39.791,13,3,10,2.97539236582058,1
40.224,14,0,1,-0.0178623434617968,1
40.761,14,1.3,5,1.23327832249298,1
41.081,14,2,7,1.97883700611593,1
