Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1745.275,1,NaN,NaN,NaN,0
1745.545,1,NaN,NaN,NaN,0
1745.748,1,NaN,NaN,NaN,0
1746.016,1,NaN,NaN,NaN,0
1746.22,1,NaN,NaN,NaN,0
1746.473,1,NaN,NaN,NaN,0
1746.673,1,NaN,NaN,NaN,0
1746.937,1,NaN,NaN,NaN,0
1747.132,2,0,1,0.0156337241765744,1
1747.385,2,0.6,3,0.580681183696184,1
1747.581,2,1,4,1.01842546063621,1
1748.032,2,2,7,2.02568397543236,1
1748.273,2,2.6,9,2.56393076493535,1
1748.471,2,3,10,3.0061418202119,1
1748.923,3,0,1,0.0160611854680735,1
1749.168,3,0.6,3,0.578202676863688,1
1749.355,3,1,4,1.00726577437837,1
1749.608,3,1.6,6,1.58776290630945,1
1749.804,3,2,7,2.03747609942646,1
1750.048,3,2.6,9,2.59732313575521,1
1750.237,3,3,10,3.03097514340363,1
1750.667,4,0,1,0.0179057999220804,1
1750.907,4,0.6,3,0.578435188789399,1
1751.096,4,1,4,1.01985208252258,1
1751.536,4,2,7,2.04748929544608,1
1751.768,4,2.6,9,2.58933437135107,1
1751.948,4,3,10,3.00973141300169,1
1752.375,5,0,1,0.00704087619829392,1
1752.611,5,0.6,3,0.56092313710211,1
1752.792,5,1,4,0.985722667709919,1
1753.229,5,2,7,2.01134363387488,1
1753.473,5,2.6,9,2.58400156463939,1
1753.656,5,3,10,3.01349501271291,1
1754.08,6,0,1,0.00877192982471648,1
1754.313,6,0.6,3,0.566188197767709,1
1754.499,6,1,4,1.01116427432254,1
1754.924,6,2,7,2.02791068580567,1
1755.143,6,2.6,9,2.55183413078186,1
1755.335,6,3,10,3.01116427432254,1
1755.759,7,0,1,0.0254270957492113,1
1755.992,7,0.6,3,0.580850218514321,1
1756.168,7,1,4,1.00039729837116,1
1756.589,7,2,7,2.00397298371103,1
1756.821,7,2.6,9,2.55701231624974,1
1757.003,7,3,10,2.99086213746554,1
1757.427,8,0,1,0.00160901045889556,1
1757.669,8,0.6,3,0.585679806919451,1
1757.848,8,1,4,1.01769911504456,1
1758.271,8,2,7,2.03861625100581,1
1758.503,8,2.6,9,2.59855189058732,1
1758.679,8,3,10,3.0233306516496,1
1759.097,9,0,1,0.0324214792299607,1
1759.329,9,0.6,3,0.59655521783172,1
1759.508,9,1,4,1.03181357649455,1
1759.917,9,2,7,2.0263424518742,1
1760.151,9,2.6,9,2.5953394123609,1
1760.333,9,3,10,3.03789260385031,1
1760.741,10,0,1,0.0298929509190354,1
1760.976,10,0.6,3,0.599474853565298,1
1761.148,10,1,4,1.0163603312461,1
1761.556,10,2,7,2.00525146435088,1
1761.792,10,2.6,9,2.57725711977375,1
1761.963,10,3,10,2.99171884467795,1
