Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
557.191,1,NaN,NaN,NaN,0
557.485,1,NaN,NaN,NaN,0
557.697,1,NaN,NaN,NaN,0
557.977,1,NaN,NaN,NaN,0
558.167,1,NaN,NaN,NaN,0
558.427,1,NaN,NaN,NaN,0
558.621,1,NaN,NaN,NaN,0
558.885,1,NaN,NaN,NaN,0
559.084,2,0,1,-0.0204246170384364,1
559.372,2,0.6,3,0.59876377317927,1
559.563,2,1,4,1.0094060736362,1
559.82,2,1.6,6,1.56194571351809,1
560.035,2,2,7,2.02418704649292,1
560.305,2,2.6,9,2.60467616232196,1
560.507,2,3,10,3.03896801934963,1
560.761,2,3.6,12,3.58505778016666,1
560.952,3,0,1,-0.00440609509811483,1
561.223,3,0.6,3,0.59261979071047,1
561.416,3,1,4,1.01780796768882,1
561.677,3,1.6,6,1.59280337800633,1
561.868,3,2,7,2.01358545988631,1
562.129,3,2.6,9,2.58858087020382,1
562.323,3,3,10,3.01597209473098,1
562.588,3,3.6,12,3.59977969524497,1
562.771,4,0,1,0.00294036570783194,1
563.035,4,0.6,3,0.585132775888893,1
563.236,4,1,4,1.02839290636769,1
563.511,4,1.6,6,1.63484333363955,1
563.669,4,2,7,1.98327667003581,1
563.931,4,2.6,9,2.561058531655,1
564.124,4,3,10,2.9866764678858,1
564.392,4,3.6,12,3.57768997519086,1
564.575,5,0,1,-0.0190903986522457,1
564.839,5,0.6,3,0.573834924200086,1
565.021,5,1,4,0.982594048287444,1
565.296,5,1.6,6,1.60022459292547,1
565.467,5,2,7,1.98427849522739,1
565.743,5,2.6,9,2.60415496911859,1
565.928,5,3,10,3.01965188096573,1
566.188,5,3.6,12,3.60359348680511,1
566.369,6,0,1,0.0101437024514112,1
566.635,6,0.6,3,0.609749225133777,1
566.819,6,1,4,1.02451394759074,1
567.252,6,2,7,2.00056353902494,1
567.513,6,2.6,9,2.58889828120602,1
567.701,6,3,10,3.01267962806426,1
567.955,6,3.6,12,3.58523527754304,1
568.133,7,0,1,-0.0136869118904401,1
568.403,7,0.6,3,0.602224123182219,1
568.589,7,1,4,1.02651839178794,1
568.849,7,1.6,6,1.61961790704311,1
569.013,7,2,7,1.9937268320502,1
569.272,7,2.6,9,2.58454519532368,1
569.464,7,3,10,3.02252637581984,1
569.717,7,3.6,12,3.59965782720262,1
569.892,8,0,1,-0.00112771356072897,1
570.156,8,0.6,3,0.594305046518011,1
570.344,8,1,4,1.01832534536236,1
570.605,8,1.6,6,1.60699182407672,1
570.781,8,2,7,2.00394699746255,1
571.037,8,2.6,9,2.58133634056963,1
571.227,8,3,10,3.00986749365663,1
571.487,8,3.6,12,3.59627854524954,1
571.664,9,0,1,-0.00456490727521288,1
571.931,9,0.6,3,0.604850213980238,1
572.105,9,1,4,1.0019971469331,1
572.361,9,1.6,6,1.5863052781741,1
572.541,9,2,7,1.99714693295312,1
572.796,9,2.6,9,2.57917261055652,1
572.983,9,3,10,3.00599144079878,1
573.24,9,3.6,12,3.59258202567765,1
573.42,10,0,1,0.00342270393602851,1
573.679,10,0.6,3,0.594409583570959,1
573.863,10,1,4,1.01426126640057,1
574.12,10,1.6,6,1.60068454078721,1
574.3,10,2,7,2.01140901312022,1
574.552,10,2.6,9,2.58642327438676,1
574.74,10,3,10,3.01540216771245,1
574.999,10,3.6,12,3.60638904734738,1
575.167,11,0,1,-0.0104408352668379,1
575.42,11,0.6,3,0.576566125289826,1
575.605,11,1,4,1.00580046403705,1
575.849,11,1.6,6,1.5719257540603,1
576.023,11,2,7,1.975638051044,1
576.295,11,2.6,9,2.60672853828281,1
576.471,11,3,10,3.01508120649636,1
576.719,11,3.6,12,3.59048723897905,1
576.888,12,0,1,-0.0173661360348485,1
577.155,12,0.6,3,0.600868306801492,1
577.331,12,1,4,1.00839363241665,1
577.579,12,1.6,6,1.58263386396499,1
577.76,12,2,7,2.0017366136033,1
578.023,12,2.6,9,2.61070911722134,1
578.188,12,3,10,2.99276410998537,1
578.436,12,3.6,12,3.56700434153397,1
578.617,13,0,1,-0.014005057382032,1
578.875,13,0.6,3,0.588212410036852,1
579.056,13,1,4,1.01069830772222,1
579.481,13,2,7,2.00272320560191,1
579.739,13,2.6,9,2.6049406730208,1
579.912,13,3,10,3.00875316086364,1
580.149,13,3.6,12,3.56195292744594,1
580.331,14,0,1,-0.0133202742409821,1
580.591,14,0.6,3,0.597845249755104,1
580.763,14,1,4,1.0021547502449,1
581.008,14,1.6,6,1.5780607247797,1
581.187,14,2,7,1.99882468168465,1
581.449,14,2.6,9,2.61469147894213,1
581.616,14,3,10,3.00724779627817,1
581.861,14,3.6,12,3.58315377081297,1
582.041,15,0,1,0.00630417651715172,1
582.3,15,0.6,3,0.618597320724953,1
582.471,15,1,4,1.022852639874,1
582.892,15,2,7,2.01812450748641,1
583.141,15,2.6,9,2.6067769897557,1
583.315,15,3,10,3.01812450748641,1
583.556,15,3.6,12,3.58786446020505,1
583.728,16,0,1,-0.00549882168111706,1
583.992,16,0.6,3,0.616653574234083,1
584.165,16,1,4,1.02435192458759,1
584.403,16,1.6,6,1.58523173605671,1
584.588,16,2,7,2.02120974076987,1
584.84,16,2.6,9,2.61508248232542,1
585.011,16,3,10,3.01806755695215,1
585.264,16,3.6,12,3.61429693637096,1
585.428,17,0,1,0.000790201501543854,1
585.681,17,0.6,3,0.600553141051242,1
585.856,17,1,4,1.01540892927714,1
586.101,17,1.6,6,1.59620703279356,1
586.273,17,2,7,2.00395100750718,1
586.524,17,2.6,9,2.59897273804842,1
586.696,17,3,10,3.00671671276204,1
586.952,17,3.6,12,3.61359146582402,1
587.115,18,0,1,2.71572022028332e-13,1
587.371,18,0.6,3,0.611525828605729,1
587.543,18,1,4,1.02239474470013,1
587.787,18,1.6,6,1.60525530008983,1
587.959,18,2,7,2.01612421618396,1
588.211,18,2.6,9,2.61809495371768,1
588.384,18,3,10,3.03135264258001,1
588.629,18,3.6,12,3.61660197073766,1
588.795,19,0,1,0.013217182336999,1
589.039,19,0.6,3,0.599579453289313,1
589.204,19,1,4,0.996094923400376,1
589.457,19,1.6,6,1.60408531090424,1
589.62,19,2,7,1.99579453289286,1
589.876,19,2.6,9,2.6109942925804,1
590.04,19,3,10,3.00510663863024,1
590.287,19,3.6,12,3.59867828176649,1
590.46,20,0,1,0.0144173007611184,1
590.705,20,0.6,3,0.603123748498411,1
590.876,20,1,4,1.01401682018428,1
591.123,20,1.6,6,1.60752903484203,1
591.285,20,2,7,1.99679615538649,1
591.536,20,2.6,9,2.59991990388463,1
591.707,20,3,10,3.01081297557077,1
591.957,20,3.6,12,3.61153384060881,1
592.115,21,0,1,-0.00878243512962323,1
592.375,21,0.6,3,0.613972055888292,1
592.551,21,1,4,1.03552894211593,1
592.804,21,1.6,6,1.64151696606782,1
592.959,21,2,7,2.01277445109768,1
593.215,21,2.6,9,2.62594810379247,1
593.383,21,3,10,3.02834331337331,1
593.627,21,3.6,12,3.61277445109763,1
593.787,22,0,1,-0.00402738622633562,1
594.039,22,0.6,3,0.60491341119605,1
594.205,22,1,4,1.00604107933957,1
594.449,22,1.6,6,1.59565042287544,1
594.616,22,2,7,1.99919452275471,1
594.863,22,2.6,9,2.59605316149836,1
595.033,22,3,10,3.00684655658487,1
595.288,22,3.6,12,3.62303664921477,1
595.448,23,0,1,0.0096472716310379,1
595.7,23,0.6,3,0.617425384383684,1
595.865,23,1,4,1.01537533916201,1
596.124,23,1.6,6,1.64003617726877,1
596.281,23,2,7,2.01869158878502,1
596.529,23,2.6,9,2.61682242990662,1
596.697,23,3,10,3.0220078384083,1
597.108,24,0,1,0.0132437042238988,1
597.356,24,0.6,3,0.610414367412502,1
597.527,24,1,4,1.02217317146597,1
597.772,24,1.6,6,1.61211999598687,1
597.931,24,2,7,1.99498344536979,1
598.175,24,2.6,9,2.58252232366794,1
598.355,24,3,10,3.01595264372425,1
598.601,24,3.6,12,3.60830741446763,1
598.767,25,0,1,0.00804505229283317,1
599.023,25,0.6,3,0.625905068382915,1
599.195,25,1,4,1.04102976669355,1
599.435,25,1.6,6,1.62027353177781,1
599.604,25,2,7,2.02815768302505,1
599.852,25,2.6,9,2.62670957361223,1
600.017,25,3,10,3.02493966210802,1
600.267,25,3.6,12,3.62831858407105,1
600.425,26,0,1,0.00959232613913384,1
600.673,26,0.6,3,0.604316546762706,1
600.84,26,1,4,1.0047961630697,1
601.101,26,1.6,6,1.63069544364512,1
601.256,26,2,7,2.00239808153472,1
601.515,26,2.6,9,2.6235011990407,1
601.685,26,3,10,3.03117505995184,1
602.092,27,0,1,0.00733272227297071,1
602.344,27,0.6,3,0.623281393217238,1
602.515,27,1,4,1.04124656278629,1
