Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1147.108,32,0.6,3,0.572984293193299,1
1147.284,32,1,4,1.01528795811515,1
1147.685,32,2,7,2.02303664921421,1
1147.904,32,2.6,9,2.57340314136092,1
1148.081,32,3,10,3.01821989528738,1
1148.479,33,0,1,0.0182496889255162,1
1148.696,33,0.6,3,0.558274574864702,1
1148.872,33,1,4,0.996267109083314,1
1149.279,33,2,7,2.00912484446276,1
1149.503,33,2.6,9,2.56656988801305,1
1149.684,33,3,10,3.01700539195348,1
1149.901,33,3.6,12,3.55703027789323,1
1150.091,34,0,1,0.030328559393286,1
1150.305,34,0.6,3,0.571187868576522,1
1150.479,34,1,4,1.01095197978118,1
1150.877,34,2,7,2.016849199663,1
1151.093,34,2.6,9,2.56276326874502,1
1151.269,34,3,10,3.00758213984847,1
1151.665,35,0,1,0.00831082484935817,1
1151.884,35,0.6,3,0.554332017452814,1
1152.06,35,1,4,0.993143569499152,1
1152.461,35,2,7,1.99293579887802,1
1152.685,35,2.6,9,2.55142322875523,1
1152.852,35,3,10,2.96779555370881,1
1153.259,36,0,1,-0.0176285414482141,1
1153.493,36,0.6,3,0.571668415529545,1
1153.66,36,1,4,0.9922350472193,1
1154.052,36,2,7,1.97943336831013,1
1154.277,36,2.6,9,2.54606505771235,1
1154.445,36,3,10,2.96915005246548,1
1154.847,37,0,1,-0.0185850052801621,1
1155.085,37,0.6,3,0.584582893347295,1
1155.248,37,1,4,0.99767687433998,1
1155.648,37,2,7,2.01140443505781,1
1155.876,37,2.6,9,2.58922914466734,1
1156.045,37,3,10,3.01752903907101,1
1156.435,38,0,1,0.00592216582069436,1
1156.656,38,0.6,3,0.566835871404371,1
1156.825,38,1,4,0.995769881556832,1
1157.213,38,2,7,1.98054145516053,1
1157.439,38,2.6,9,2.55414551607444,1
1157.603,38,3,10,2.97038917089667,1
1158.008,39,0,1,-0.00170648464198609,1
1158.241,39,0.6,3,0.594709897610512,1
1158.401,39,1,4,1.00426621160395,1
1158.797,39,2,7,2.01791808873707,1
1159.013,39,2.6,9,2.57081911262765,1
1159.184,39,3,10,3.00853242320804,1
1159.579,40,0,1,0.0196875668734506,1
1159.791,40,0.6,3,0.564091589984861,1
1159.963,40,1,4,1.00577787288666,1
1160.36,40,2,7,2.02525144446782,1
1160.572,40,2.6,9,2.56965546757923,1
1160.74,40,3,10,3.0010699764603,1
1161.141,41,0,1,0.0306448180462514,1
1161.356,41,0.6,3,0.579697808043959,1
1161.52,41,1,4,0.998510321344663,1
1161.911,41,2,7,1.99702064268991,1
1162.129,41,2.6,9,2.55373483719903,1
1162.299,41,3,10,2.98786975952315,1
1162.692,42,0,1,-0.00850159404887615,1
1162.916,42,0.6,3,0.562805526035949,1
1163.08,42,1,4,0.981083953241004,1
1163.495,42,2,7,2.03953241232696,1
1163.705,42,2.6,9,2.57513283740673,1
1163.881,42,3,10,3.02401700318821,1
1164.281,43,0,1,0.0440864773206266,1
1164.493,43,0.6,3,0.583298007630043,1
1164.66,43,1,4,1.00805426027983,1
1165.06,43,2,7,2.02543450614636,1
1165.271,43,2.6,9,2.56210258584117,1
1165.447,43,3,10,3.00974989402242,1
1165.843,44,0,1,0.016913319238886,1
1166.061,44,0.6,3,0.569978858350574,1
1166.228,44,1,4,0.993657505285418,1
1166.627,44,2,7,2.00591966173338,1
1166.843,44,2.6,9,2.55391120507409,1
1167.017,44,3,10,2.99534883720936,1
