Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
210.964,1,NaN,NaN,NaN,0
211.255,1,NaN,NaN,NaN,0
211.463,1,NaN,NaN,NaN,0
211.751,1,NaN,NaN,NaN,0
211.936,1,NaN,NaN,NaN,0
212.216,1,NaN,NaN,NaN,0
212.412,1,NaN,NaN,NaN,0
212.692,1,NaN,NaN,NaN,0
212.867,2,0,1,0.00741329097167574,1
213.149,2,0.6,3,0.60471273497486,1
213.357,2,1,4,1.04527402700556,1
213.627,2,1.6,6,1.61715647339158,1
213.825,2,2,7,2.03653693407461,1
214.1,2,2.6,9,2.61900979613444,1
214.292,2,3,10,3.02568175800895,1
214.567,2,3.6,12,3.60815462006878,1
214.752,3,0,1,-6.21465949644415e-14,1
215.019,3,0.6,3,0.583819241982448,1
215.217,3,1,4,1.01676384839647,1
215.484,3,1.6,6,1.60058309037898,1
215.665,3,2,7,1.99635568513114,1
215.945,3,2.6,9,2.60860058309034,1
216.128,3,3,10,3.00874635568508,1
216.396,3,3.6,12,3.59475218658888,1
216.577,4,0,1,-0.00956937799043453,1
216.845,4,0.6,3,0.582259845417741,1
217.049,4,1,4,1.03275671696726,1
217.327,4,1.6,6,1.64666912035334,1
217.505,4,2,7,2.03974972396025,1
217.773,4,2.6,9,2.63157894736843,1
217.951,4,3,10,3.02465955097534,1
218.209,4,3.6,12,3.59440559440562,1
218.385,5,0,1,-0.0172284644194725,1
218.652,5,0.6,3,0.582771535580508,1
218.833,5,1,4,0.989513108614236,1
219.092,5,1.6,6,1.57153558052437,1
219.28,5,2,7,1.9940074906367,1
219.551,5,2.6,9,2.6029962546816,1
219.723,5,3,10,2.98951310861424,1
219.985,5,3.6,12,3.57827715355805,1
220.16,6,0,1,-0.0289744567289883,1
220.42,6,0.6,3,0.565764391917584,1
220.605,6,1,4,0.988943957300742,1
221.035,6,2,7,1.97255051467782,1
221.301,6,2.6,9,2.58101410598546,1
221.473,6,3,10,2.97445672893635,1
221.74,6,3.6,12,3.58520777735418,1
221.912,7,0,1,-0.0214354066985581,1
222.175,7,0.6,3,0.582583732057432,1
222.356,7,1,4,0.998277511961698,1
222.608,7,1.6,6,1.57703349282296,1
222.793,7,2,7,2.00191387559808,1
223.056,7,2.6,9,2.60593301435407,1
223.229,7,3,10,3.00325358851676,1
