Onset_time,Cycle_number,Metric_location,Metric_location_index,Phase,Is_included_in_grid
1745.279,1,NaN,NaN,NaN,0
1745.377,1,NaN,NaN,NaN,0
1745.456,1,NaN,NaN,NaN,0
1745.58,1,NaN,NaN,NaN,0
1745.76,1,NaN,NaN,NaN,0
1745.876,1,NaN,NaN,NaN,0
1746.027,1,NaN,NaN,NaN,0
1746.211,1,NaN,NaN,NaN,0
1746.336,1,NaN,NaN,NaN,0
1746.493,1,NaN,NaN,NaN,0
1746.664,1,NaN,NaN,NaN,0
1746.773,1,NaN,NaN,NaN,0
1746.929,1,NaN,NaN,NaN,0
1747.124,2,0,1,-0.00223338916800951,1
1747.381,2,0.6,3,0.571747627024146,1
1747.695,2,1.3,5,1.27303182579538,1
1747.84,2,1.6,6,1.59687325516438,1
1748.28,2,2.6,9,2.57956448911193,1
1748.727,2,3.6,12,3.57788944723605,1
1749.159,3,0.6,3,0.557552581261879,1
1749.616,3,1.6,6,1.60611854684491,1
1750.037,3,2.6,9,2.57208413001914,1
1750.227,3,3,10,3.00803059273443,1
1750.471,3,3.6,12,3.56787762906317,1
1750.64,4,0,1,-0.0451537563250615,1
1750.767,4,0.3,2,0.251459711950439,1
1750.912,4,0.6,3,0.590112884391056,1
1751.184,4,1.3,5,1.22537952510717,1
1751.329,4,1.6,6,1.56403269754779,1
1751.5,4,2,7,1.96340988711585,1
1751.612,4,2.3,8,2.22499026858744,1
1751.753,4,2.6,9,2.55430128454663,1
1751.935,4,3,10,2.9793694044377,1
1752.04,4,3.3,11,3.22460101206719,1
1752.18,4,3.6,12,3.55157648890668,1
1752.605,5,0.6,3,0.546841384706056,1
1753.037,5,1.6,6,1.56072755720755,1
1753.22,5,2,7,1.99022100528107,1
1753.471,5,2.6,9,2.57930764717422,1
1753.893,5,3.6,12,3.56972423234931,1
1754.06,6,0,1,-0.0390749601273924,1
1754.18,6,0.3,2,0.248006379585805,1
1754.32,6,0.6,3,0.582934609250567,1
1754.593,6,1.3,5,1.23604465709778,1
1754.728,6,1.6,6,1.55901116427478,1
1754.903,6,2,7,1.97767145135601,1
1755.019,6,2.3,8,2.25518341307846,1
1755.159,6,2.6,9,2.59011164274376,1
1755.428,6,3.3,11,3.23365231260023,1
1755.567,6,3.6,12,3.56618819776744,1
1755.737,7,0,1,-0.0270162892327578,1
1756.159,7,1,4,0.978943186333523,1
1756.272,7,1.3,5,1.24831148192312,1
1756.416,7,1.6,6,1.59157727453341,1
1756.583,7,2,7,1.98967024235261,1
1756.7,7,2.3,8,2.26857369884837,1
1757.008,7,3,10,3.0027810885981,1
1757.125,7,3.3,11,3.28168454509386,1
1757.416,8,0,1,-0.0249396621073936,1
1757.535,8,0.3,2,0.262268704747295,1
1757.844,8,1,4,1.00804505229338,1
1757.961,8,1.3,5,1.29042638777193,1
1758.243,8,2,7,1.97103781174592,1
1758.367,8,2.3,8,2.27031375703958,1
1758.668,8,3,10,2.99678197908276,1
1758.787,8,3.3,11,3.28399034593745,1
1759.065,9,0,1,-0.0453900709218345,1
1759.324,9,0.6,3,0.584397163120761,1
1759.497,9,1,4,1.00506585612989,1
1759.609,9,1.3,5,1.27740628166145,1
1759.749,9,1.6,6,1.61783181357659,1
1759.908,9,2,7,2.00445795339393,1
1760.029,9,2.3,8,2.29868287740632,1
