Onset
0.070000000
0.370000000
0.700000000
1.030000000
1.300000000
1.630000000
1.920000000
2.200000000
2.530000000
2.830000000
3.110000000
3.460000000
3.810000000
4.090000000
4.410000000
4.700000000
4.990000000
5.320000000
5.640000000
5.920000000
6.230000000
6.550000000
6.830000000
7.170000000
7.480000000
7.750000000
8.060000000
8.360000000
8.620000000
8.940000000
9.220000000
9.510000000
9.830000000
10.120000000
10.380000000
10.720000000
11.030000000
11.328208617
11.673151927
12.008775510
12.321927438
12.627709751
12.933764172
13.234580499
13.547029478
13.909024943
14.300000000
14.860000000
15.280000000
15.600000000
15.960000000
16.260000000
16.550000000
16.880000000
17.180000000
17.460000000
17.810000000
18.110000000
18.370000000
18.730000000
19.040000000
19.340000000
19.690000000
19.990000000
20.250000000
20.590000000
20.900000000
21.160000000
21.480000000
21.760000000
22.060000000
22.410000000
22.710000000
22.990000000
23.310000000
23.590000000
23.870000000
24.170000000
24.460000000
24.730000000
25.050000000
25.350000000
25.610000000
25.920000000
26.220000000
26.560000000
26.930000000
27.240000000
27.540000000
27.820000000
28.100000000
28.400000000
28.760000000
29.140000000
29.640272109
30.116281179
