Onset
0.090000000
0.400000000
0.740000000
1.020000000
1.350000000
1.650000000
1.990000000
2.300000000
2.600000000
2.900000000
3.230000000
3.500000000
3.810000000
4.090000000
4.420000000
4.690000000
4.990000000
5.300000000
5.610000000
5.920000000
6.200000000
6.480000000
6.800000000
7.080000000
7.430000000
7.690000000
8.010000000
8.290000000
8.590000000
8.890000000
9.220000000
9.500000000
9.790000000
10.100000000
10.400000000
10.680000000
10.980000000
11.260000000
11.570000000
11.850000000
12.140000000
12.420000000
12.790000000
13.070000000
13.400000000
13.730000000
14.108687500
14.605708333
14.996562500
15.261583333
15.602750000
15.860000000
16.140000000
16.490000000
16.820000000
17.090000000
17.440000000
17.770000000
18.090000000
18.460000000
18.760000000
19.050000000
19.370000000
19.670000000
19.970000000
20.310000000
20.640000000
20.940000000
21.310000000
21.660000000
21.990000000
22.320000000
22.660000000
22.970000000
23.340000000
23.610000000
23.900000000
24.270000000
24.570000000
24.850000000
25.190000000
25.470000000
25.750000000
26.080000000
26.400000000
26.710000000
27.010000000
27.350000000
27.660000000
28.000000000
28.330000000
28.670000000
29.020000000
29.350000000
