Onset
0.050000000
0.360000000
0.680000000
1.000000000
1.300000000
1.600000000
1.910000000
2.190000000
2.530000000
2.860000000
3.230000000
3.610000000
3.970000000
4.290000000
4.600000000
4.920000000
5.230000000
5.550000000
5.830000000
6.100000000
6.450000000
6.780000000
7.040000000
7.360000000
7.690000000
7.970000000
8.310000000
8.590000000
8.870000000
9.170000000
9.450000000
9.730000000
10.100000000
10.420000000
10.710000000
11.000000000
11.290000000
11.570000000
11.910000000
12.190000000
12.460000000
12.790000000
13.070000000
13.370000000
13.680000000
13.980000000
14.280000000
14.600000000
14.930000000
15.240000000
15.560000000
15.860000000
16.180000000
16.500000000
16.830000000
17.090000000
17.400770833
17.736937500
18.066583333
18.420145833
18.732895833
19.107562500
19.483145833
19.812145833
20.086187500
20.349895833
20.607541667
20.867520833
21.200000000
21.500000000
21.860000000
22.180000000
22.500000000
22.760000000
23.060000000
23.390000000
23.730000000
24.050000000
24.360000000
24.610000000
24.890000000
25.220000000
25.540000000
25.870000000
26.210000000
26.490000000
26.790000000
27.050000000
27.330000000
27.610000000
27.890000000
28.140000000
28.470000000
28.810000000
29.140000000
29.490000000
30.160000000
