Onset
0.090000000
0.490000000
0.890000000
1.230000000
1.530000000
1.880000000
2.210000000
2.510000000
2.950000000
3.420000000
3.720000000
4.150000000
4.500000000
4.790000000
5.130000000
5.450000000
5.710000000
6.080000000
6.410000000
6.690000000
7.010000000
7.340000000
7.600000000
7.970000000
8.290000000
8.570000000
8.890000000
9.190000000
9.470000000
9.760000000
10.050000000
10.300000000
10.680000000
11.030000000
11.380000000
11.710000000
12.030000000
12.330000000
12.630000000
12.930000000
13.190000000
13.530000000
13.840000000
14.120000000
14.418083333
14.724437500
15.099854167
15.508145833
15.912000000
16.320000000
16.668000000
16.968000000
17.342979167
17.665854167
17.970666667
18.221208333
18.510000000
18.860000000
19.160000000
19.510000000
19.830000000
20.120000000
20.410000000
20.690000000
20.950000000
21.290000000
21.570000000
21.810000000
22.130000000
22.500000000
22.780000000
23.120000000
23.410000000
23.680000000
24.010000000
24.290000000
24.540000000
24.890000000
25.150000000
25.400000000
25.710000000
26.030000000
26.330000000
26.650000000
26.940000000
27.190000000
27.510000000
27.790000000
28.050000000
28.370000000
28.630000000
28.890000000
29.190000000
29.470000000
