Onset
0.180000000
0.490000000
0.860000000
1.190000000
1.530000000
1.840000000
2.190000000
2.490000000
2.810000000
3.140000000
3.460000000
3.760000000
4.070000000
4.370000000
4.690000000
4.990000000
5.270000000
5.590000000
5.900000000
6.180000000
6.500000000
6.820000000
7.110000000
7.410000000
7.740000000
8.040000000
8.360000000
8.680000000
9.010000000
9.310000000
9.620000000
9.930000000
10.260000000
10.570000000
10.870000000
11.190000000
11.490000000
11.770000000
12.090000000
12.380000000
12.650000000
12.960000000
13.260000000
13.560000000
13.900000000
14.230000000
14.590000000
14.960000000
15.300000000
15.630000000
16.000000000
16.300000000
16.650000000
16.930000000
17.250000000
17.540000000
17.880000000
18.160000000
18.460000000
18.760000000
19.060000000
19.360000000
19.680000000
19.950000000
20.240000000
20.550000000
20.830000000
21.110000000
21.430000000
21.730000000
22.020000000
22.340000000
22.640000000
22.920000000
23.270000000
23.600000000
23.900000000
24.200000000
24.520000000
24.800000000
25.140000000
25.450000000
25.730000000
26.050000000
26.370000000
26.660000000
26.980000000
27.260000000
27.540000000
27.860000000
28.160000000
28.420000000
28.750000000
29.070000000
